Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.3	They rolled through the city from traffic light to traffic light,\npassing buses, shops, and food stalls.	Они катились по городу, от светофора до светофора,\nобгоняя автобусы, минуя магазины и продуктовые ларьки.	Sie fuhren durch die Stadt, von Ampel zu Ampel,\nund kamen an Bussen, Geschäften und Restaurants vorbei.	Ils roulèrent à travers la ville, s'arrêtant aux feux,\npassant devant les bus, les vitrines et les stands de nourriture.	Pedalarono per la città, fermandosi ai semafori\ne superando autobus, negozi e chioschetti.	Eles pedalaram pela cidade de semáforo em semáforo,\npassando por ônibus, lojas e barracas de comida.	Recorrieron la ciudad de semáforo en semáforo,\ndejando atrás autobuses, tiendas y puestos de comida.	信号⁠を​わたっ⁠て、​バス⁠や​お⁠店、\n​屋台⁠を​通っ⁠て、​街⁠の​中⁠を​走り⁠まし⁠た。	Mereka bersepeda di kota melewati beberapa\nlampu merah, bus, toko, dan rumah makan.	Mereka menunggang menempuhi satu demi satu lampu isyarat,\nmelepasi bas, kedai dan gerai makanan.	اجتاز الوالد وابنته المدينة شارعًا تلو الآخر،\nمارّين بالحافلات والمتاجر وأكشاك الطعام.
girl.page.4	Soon, they reached the riverside cycle path.\n{NAME:P1}, as always, greeted the ducks cheerfully.	Вскоре они добрались до велодорожки, ведущей вдоль реки.\n{NAME:P1}, как обычно, весело поприветствовала уток.	Bald schon erreichten sie den Radweg am Fluss.\n{NAME:P1} begrüßte wie immer fröhlich die Enten.	Bientôt, ils atteignirent la piste cyclable le long de la rivière.\nComme toujours, {NAME:P1} fut ravie de retrouver les canards.	Giunsero presto alla pista ciclabile lungo il fiume.\n{NAME:P1}, come sempre, salutò felice le papere.	Logo eles alcançaram a ciclovia que fica às margens do rio.\n{NAME:P1}, como sempre, cumprimentou os patos cheia de ânimo.	Pronto llegaron a la senda para bicicletas al lado del río.\nComo de costumbre, {NAME:P1} saludó a los patos alegremente.	やがて、​川⁠沿い⁠の​サイクリングロード⁠に​つき⁠まし⁠た。​{NAME:P1}​は、\nいつも⁠の​よう⁠に、​アヒル⁠たち⁠に​元気⁠に​あいさつ​し⁠まし⁠た。	Tidak lama kemudian, sampailah mereka ke jalur sepeda di pinggir sungai.\n{NAME:P1}, seperti biasa, menyapa para bebek dengan riang.	Tidak lama kemudian, mereka sampai di laluan berbasikal di tepi sungai.\nSeperti biasa, {NAME:P1} menyapa itik-itik dengan riang.	سرعان ما وصلا إلى المسار المخصّص للدراجات على ضفاف النهر.\nوكالعادة، لوّحت {NAME:P1} للبجعات بفرح.
girl.page.5	“Nearly there!” shouted {NAME:P2} dad.	«Почти приехали!» ‒ сказал папа.	„Wir sind fast da!“, sagte {NAME:P2} Papa.	« On y est presque » dit le père de {NAME:P1}.	«Ci siamo quasi!», gridò il papà di {NAME:P1}.	“Quase lá!”, disse o pai de {NAME:P1}.	“¡Por allá!”, gritó el papá de {NAME:P1}.	「もうすぐ⁠だ⁠よ⁠！」​お父さん⁠が​叫び⁠まし⁠た。	“Kita hampir sampai!” teriak ayah {NAME:P1}.	“Kita hampir sampai!” jerit ayah {NAME:P1}.	صاح والد {NAME:P1}: ”اقتربنا!“
girl.page.6	They whooshed through the countryside,\npassing cows and sheep along the way.	Они помчались по деревенской дороге, проезжая мимо коров и овец.	Sie sausten durch die Landschaft\nund fuhren auf ihrem Weg an Kühen und Schafen vorbei.	Ils traversèrent la campagne et croisèrent des vaches\net des moutons sur leur chemin.	Pedalarono per la campagna,\ne incontrarono mucche e pecore lungo la strada.	Eles pedalaram com toda energia pelo campo,\npassando por vacas e ovelhas ao longo do caminho.	Cruzaban el campo como una flecha,\ndejando atrás en su camino vacas y ovejas.	ウシ⁠や​ヒツジ⁠の​そば⁠を​通っ⁠て、\n​いなか⁠の​道⁠を​走り⁠まし⁠た。	Mereka melaju di pedesaan, melewati sapi-sapi dan domba-domba.	Mereka meluru laju melalui kawasan desa,\nmelepasi kawanan lembu dan biri-biri dalam perjalanan.	اخترقا الرّيف كالسهم، مارّين بالأبقار والأغنام.
girl.page.7	Then it was time for the best part of the bike ride:\n{NAME:P2} favorite hill. She loved whizzing down it at top speed!	И вот настал лучший момент велосипедного путешествия: любимый холм\n{NAME:P2}. Она обожала съезжать с него на полной скорости.	Dann war es Zeit für den besten Teil der Radtour: {NAME:P2}\nLieblingsberg. Sie liebte es, mit Vollspeed runterzusausen!	Ils arrivèrent enfin à la meilleure partie de leur promenade : la colline\npréférée de {NAME:P1} qu’elle adorait dévaler à toute vitesse !	E così arrivarono al punto più bello di tutti: la collina preferita\ndi {NAME:P1}. Quanto le piaceva scendere giù a tutta velocità!	Até que chegou a hora da melhor parte do passeio: a colina favorita\nda {NAME:P1}. Ela adorava descer correndo a toda velocidade!	Entonces llegó la mejor parte del paseo: la colina predilecta\nde {NAME:P1}. ¡Le encantaba bajarla zumbando a toda velocidad!	この⁠サイクリング⁠で​一番​楽しい​ところ⁠が​やってき⁠まし⁠た。​大好き⁠な\n坂道⁠です。​スピード⁠を​あげ⁠て、​坂道⁠を​かけ​下りる​の⁠が​大好き⁠な​の⁠です⁠！	Tibalah saatnya untuk bagian paling seru dari bersepeda: bukit\nfavoritnya {NAME:P1}. Dia senang melaju turun dengan kecepatan tinggi!	Kemudian, tibalah saat paling mengujakan ketika menaiki basikal:\nbukit kesukaan {NAME:P1}. Dia suka berdesup turun dari bukit dengan laju!	حان الوقت لاجتياز أكثر أجزاء الرحلة متعةً: إنه تلّ {NAME:P1} المفضّل.\nكانت تحبّ نزول سفحه المنحدر بأقصى سرعة!
girl.page.8	“Woohoo!” she yelled in delight, tightly gripping the handlebars.	«Класс!» ‒ кричала она в восторге, вцепившись в руль.	„Juhuuu!“, rief sie vor lauter Freude, als sie den Lenker festhielt.	« Woohoo ! » cria-elle avec bonheur, en s'agrippant au guidon.	«Woohoo!», gridava, tenendosi forte al manubrio.	“Uhull!”, ela gritou de alegria, agarrando-se com força ao guidão.	“¡Woohoo!” gritaba alborozada, agarrando fuerte el manillar.	ハンドル⁠を​強く​にぎり⁠まし⁠た。​「わ​ー​っ⁠！」\n​うれしく⁠て、​叫び⁠ます。	“Horeee!” dia berteriak kegirangan,\nsambil mencengkeram setang sepedanya erat-erat.	“Hore!” dia menjerit keriangan sambil memegang bar hendal dengan kuat.	هتفت وهي تمسك مقودَ الدراجة بإحكام: ”مرحى!“
girl.page.9	Then, as usual, her dad took out two apples and two bottles of water\nfrom his bag, and they sat on the grass to enjoy them.	Потом папа, как обычно, доставал из сумки два яблока\nи две бутылки с водой, и они садились на траву, чтобы перекусить.	Dann nahm ihr Papa wie immer zwei Äpfel und zwei Flaschen Wasser aus\nseinem Rucksack und sie setzten sich ins Gras, um eine Pause zu machen.	Puis, comme d'habitude, il s’assirent dans l’herbe\net son père sortit deux pommes et deux bouteilles d'eau de son sac.	Poi, come al solito, i due si sedettero sull’erba\ne il papà tirò fuori due mele e due bottigliette d’acqua dallo zaino.	Em seguida, como sempre, seu pai tirou duas maçãs e duas garrafas\nde água da mochila e eles se sentaram no gramado para relaxar.	Luego, como siempre, su papá sacaba de su bolso dos manzanas\ny dos botellas de agua, y se sentaban en el césped a deleitarse.	そして、​いつも⁠の​よう⁠に​お父さん⁠が​バッグ⁠から​リンゴ​2​コ⁠と\n水​2⁠本⁠を​取り出し⁠て、​草⁠の​上⁠に​すわっ⁠て​食べ⁠まし⁠た。	Lalu, seperti biasa, ayahnya mengeluarkan dua buah apel dan dua botol\nair minum dari tasnya, dan mereka pun duduk di rumput untuk menikmatinya.	Kemudian, seperti biasa, ayahnya mengeluarkan dua biji epal dan dua botol\nair daripada beg, lalu mereka duduk di atas rumput untuk menikmatinya.	بعدها، كما جرت العادة، أخرج والدها تفاحتين\nوزجاجتي ماء من حقيبته وجلسا على العشب يستمتعان.
girl.page.10	Then back they went through the countryside,\npast the river and through the city, towards home.	А затем вновь устремлялись на велосипедах\nпо сельской местности, мимо реки, через город ‒ домой.	Dann fuhren sie zurück, erst durch die ländlichen Regionen,\nam Fluss vorbei und durch die Stadt in Richtung Zuhause.	Ils repartirent ensuite, à travers la campagne, en passant par la rivière,\net à travers la ville, pour arriver enfin chez eux.	Infine, fu l’ora di tornare: attraversarono di nuovo la campagna,\npassarono lungo il fiume, giunsero in città, e poi a casa.	Depois, eles voltaram pelo campo, passando\npelo rio e pela cidade a caminho de casa.	De vuelta pasaban a través del campo,\nrecorrían el río y cruzaban la ciudad hasta llegar a casa.	その⁠あと、​いなか⁠の​道⁠を​通っ⁠て​川⁠沿い⁠を​走り、\n街⁠を​通っ⁠て​家⁠に​帰っ⁠て​き⁠まし⁠た。	Kemudian mereka kembali melalui pedesaan,\nmelewati sungai dan masuk ke kota, menuju ke rumah.	Selepas itu mereka kembali melalui kawasan desa,\nmelepasi sungai dan menempuhi bandar, menuju ke rumah.	ثم انطلقا عائدين. عبرا الريف، فالنهر، فالمدينة. وأخيرًا وصلا إلى المنزل.
girl.page.11	The next day, after {NAME:P1} had finished all of her homework,\nshe shouted across the apartment, “Come on, Dad!”	На следующий день, доделав домашнюю работу,\n{NAME:P1} крикнула через всю квартиру: «Пап, погнали!»	Am nächsten Tag, als {NAME:P1} all ihre Hausaufgaben\ngemacht hatte, rief sie durch die Wohnung: „Komm schon, Papa!“	Le lendemain, après avoir terminé tous ses devoirs,\n{NAME:P1} cria à travers l'appartement. « Allez, papa ! »	Il giorno seguente {NAME:P1},\ndopo aver fatto i compiti, esclamò: «Andiamo, papà!»	No dia seguinte, assim que {NAME:P1} terminou todas\nas suas tarefas, ela foi lá e disse: “Vamos, papai!”	Al día siguiente, luego de que {NAME:P1} hubiese terminado\nsus deberes, su voz atravesó el apartamento; “¡Vamos, papá!”	次⁠の​日、​{NAME:P1}​は​宿題⁠が​おわる⁠と、​アパート⁠中⁠に\n聞こえる​声⁠で、​叫び⁠まし⁠た。​「お父さん、​行こ⁠う⁠！」	Keesokan harinya, setelah {NAME:P1} beres mengerjakan semua\npekerjaan rumahnya, dia berseru ke ayahnya di apartemen, “Ayo, Yah!”	Hari esoknya, selepas {NAME:P1} menyiapkan semua kerja rumahnya,\ndia berteriak memecah sunyi pangsapuri, “Jom, Ayah!”	في اليوم التالي، بعد أن أنهت {NAME:P1} جميع واجباتها المنزلية،\nصاحت للغرفة الثانية: ”هيّا بنا يا بابا!“
girl.page.12	Again, they jumped on their bikes and began pedalling through the city.\nBut as they approached the first set of traffic lights, they heard a pop.	Запрыгнув на велосипеды, они снова заколесили по городу.\nНо на первом же светофоре вдруг раздался громкий хлопок.	Erneut bestiegen sie ihre Fahrräder und begannen, durch die Stadt zu radeln.\nAber als sie zur ersten Ampel kamen, hörten sie ein Zwischen.	Ils enfourchèrent leur vélo et pédalèrent à travers la ville. Alors\nqu'ils approchaient du premier feu rouge, ils entendirent un pop.	Saltarono di nuovo sulle bici e cominciarono a pedalare per la città.\nMa quando si avvicinarono al primo semaforo, sentirono un piccolo scoppio.	Eles subiram de novo nas bicicletas e começaram a pedalar pela cidade.\nMas ao se aproximarem do primeiro semáforo, eles ouviram um estouro.	Se subieron a sus bicicletas otra vez y empezaron a pedalear a través\nde la ciudad. Pero al acercarse al primer semáforo escucharon un soplido.	また⁠自転車⁠に​飛び乗り、​街⁠を​走り​はじめ⁠まし⁠た。​しかし、\n一つ⁠目⁠の​信号⁠の​そば⁠に​来⁠た​とき、​「ポン」​という​音⁠が​し⁠まし⁠た。	Mereka menaiki sepedanya lagi dan mulai mengayuhnya di kota. Tetapi saat\nmereka hampir sampai ke lampu merah pertama, terdengar bunyi letupan.	Sekali lagi, mereka melompat ke atas basikal dan mengayuh melalui bandar.\nNamun ketika tiba di lampu isyarat pertama, mereka terdengar bunyi pop.	مرةً أخرى، ركبا دراجتيهما وانطلقا عبر شوارع المدينة.\nلكن بمجرّد ما اقتربا من أوّل إشارة مرور، سمعا صوت فرقعة.
girl.page.13	“Oh no!” cried {NAME:P1}. “My tire!”	«О, нет! ‒ вскрикнула {NAME:P1}. ‒ Моя шина!»	„Oh nein!“, rief {NAME:P1}. „Mein Reifen!“	« Oh non ! s'écria {NAME:P1}. Mon pneu ! »	«Oh, no!», gemette {NAME:P1}. «La mia gomma!»	“Ah, não!”, disse {NAME:P1}. “Meu pneu!”	“¡Oh no!”, exclamó {NAME:P1}. “¡Mi rueda!”	「ヤダ⁠！」​{NAME:P1}​は\n叫び⁠まし⁠た。​「タイヤ⁠が⁠！」	“Oh tidak!” teriak {NAME:P1}. “Ban sepedaku!”	“Oh, tidak!” jerit {NAME:P1}. “Tayar saya!”	صاحت {NAME:P1}: ”كلا! إطار دراجتي!“
girl.page.14	A nail in the road had punctured {NAME:P2} tire.	На дороге валялся гвоздь, который пробил колесо на её велосипеде.	Auf der Straße lag ein Nagel, der {NAME:P2} Reifen punktiert hatte.	Un clou sur la route avait crevé la roue du vélo de {NAME:P1}.	Un chiodo sulla strada aveva bucato\nla gomma della bici di {NAME:P1}.	Uma tarraxinha na rua havia furado o pneu da {NAME:P1}.	Un clavo de la calle había pinchado la rueda de {NAME:P1}.	道⁠に​おち⁠て​い⁠た​クギ⁠で、​{NAME:P1}​の\n自転車⁠の​タイヤ⁠が​パンク​し⁠た​の⁠です。	Ban sepeda {NAME:P1} tertusuk paku di jalan.	Sebatang paku di atas jalan telah menembusi tayar {NAME:P1}.	لقد دخل مسمار في إطار درّاجة {NAME:P1}.
girl.page.15	She began to cry. “Now we can’t go for our ride!”\nShe sat down on the pavement, feeling hopeless.	Девочка разрыдалась. «Ну вот, конец нашей прогулке!» ‒ она\nуселась на асфальт, совершенно раздосадованная.	Sie begann zu weinen. „Jetzt können wir unsere Tour nicht beenden!“\nSie setzte sich auf den Asphalt und fühlte sich hoffnungslos.	Elle se mit à pleurer. « Maintenant, on ne peut plus faire de vélo ! »\nElle s'assit sur le trottoir, désespérée.	«Adesso non possiamo più andare a fare il nostro giro!»\nLa bambina cominciò a piangere e si sedette sul marciapiede, disperata.	Ela começou a chorar. “Agora a gente não vai mais conseguir\nfazer o passeio!” Ela ficou decepcionada e se sentou na calçada.	Se largó a llorar. “¡Ahora no podemos seguir!”\nSe sentó en la acera, desconsolada.	「サイクリング⁠に​行け⁠なく​なっ​ちゃっ⁠た⁠！」\n{NAME:P1}​は​がっかり⁠し⁠て、​道⁠に​すわりこみ⁠まし⁠た。	Dia mulai menangis. “Sekarang kita tidak bisa melanjutkan perjalanan!”\nDia terduduk di trotoar, merasa putus asa.	“Sekarang kita tidak boleh menunggang basikal lagi!”\nDia duduk di atas jalan yang berturap dengan rasa hampa.	راحت تبكي وتقول: ”لا يمكننا إكمال جولتنا\nالآن!“ جلست على الرصيف، تشعر باليأس.
girl.page.16	{NAME:P2} father sat down beside her.\n“Don’t worry, we can get this fixed up tomorrow,” he said.	Папа присел рядом. «Не волнуйся! Мы починим его завтра», ‒ сказал он.	{NAME:P2} Papa setzte sich neben sie.\n„Mach dir keine Sorgen. Morgen flicken wir ihn“, sagte er.	Le père de {NAME:P1} s'assit à côté d’elle.\n« Ne t'inquiète pas, nous le réparerons demain » dit-il.	Il papà di {NAME:P1} si sedette vicino a lei.\n«Non preoccuparti, domani l’aggiustiamo».	O pai da {NAME:P1} se sentou ao seu lado.\n“Não se preocupe, a gente pode consertar isso amanhã”, ele disse.	El papá de {NAME:P1} se sentó a su lado.\n“No te preocupes, la podemos arreglar para mañana”, le dijo.	お父さん⁠は、​{NAME:P1}​の​横⁠に​すわり⁠まし⁠た。​「大丈夫⁠だ⁠よ。\n明日⁠に⁠は、​なおせる⁠よ」​お父さん⁠は​言い⁠まし⁠た。	Ayah {NAME:P1} duduk di sampingnya.\n“Jangan khawatir, kita bisa memperbaikinya besok,” ujar sang ayah.	Ayah {NAME:P1} duduk di sebelahnya.\n“Jangan bimbang, kita boleh membaiki kerosakan ini esok,” dia berkata.	جلس والد {NAME:P1} بجوارها يحاول طمأنتها: ”لا تقلقي، يمكننا إصلاحه غدًا“.
girl.page.17	“But I wanted to go today!” sobbed {NAME:P1}.\n“I wanted to ride on the big hill!”	«Но я же хотела покататься сегодня! ‒ всхлипнула\n{NAME:P1}. ‒ Я так хотела прокатиться с холма!»	„Aber ich wollte heute fahren!“, schniefte {NAME:P1}.\n„Ich wollte den großen Hügel runterfahren!“	« Mais je voulais en faire aujourd'hui ! sanglota {NAME:P1}.\nJe voulais grimper en haut de la grande colline ! »	«Ma io volevo fare un giro oggi!», singhiozzò {NAME:P1}.\n«Volevo correre giù per la collina!»	“Mas eu queria ir hoje!”, disse {NAME:P1} em soluços.\n“Eu queria pedalar naquela colina alta!”	“¡Pero quería ir hoy!”, sollozó {NAME:P1}.\n“¡Quería ir a andar por la colina!”	「でも、​今日​行き⁠たかっ⁠た⁠の⁠！」​{NAME:P1}​は​泣き⁠まし⁠た。\n「大きな⁠丘⁠で​走り⁠たかっ⁠た⁠のに⁠！」	“Tapi aku ingin pergi hari ini!” {NAME:P1} menangis.\n“Aku ingin bersepeda di bukit yang besar itu!”	“Tapi saya mahu pergi hari ini!” {NAME:P1} tersedu-sedan.\n“Saya mahu menunggang di bukit yang besar itu!”	ردّت {NAME:P1} بحُرقة وهي ما تزال تبكي:\n”لكنّي أردت الذهاب اليوم! أردت نزول التلّ الكبير!“
girl.page.18	As they sat at the side of the road, {NAME:P1} noticed a little boy\nand girl walking by. One of them clutched a kite shaped like a bird.	Сидя у края дороги, {NAME:P1} заметила девочку и мальчика,\nидущих мимо. У девочки в руках был летающий змей в форме птицы.	Als sie sich auf den Bürgersteig setzten, bemerkte {NAME:P1} einen\nJungen und ein Mädchen. Das Mädchen hielt einen Drachen in Vogelform.	Assise au bord de la route, {NAME:P1} remarqua un petit garçon\net une petite fille. L'un d'eux tenait un cerf-volant en forme d'oiseau.	Mentre erano seduti sul marciapiede, {NAME:P1} notò\ndue bambini che avevano un aquilone a forma di uccello.	Enquanto estavam sentados na calçada, {NAME:P1} percebeu um menino\ne uma menina passando. A menina empinava uma pipa em forma de pássaro.	Aún en la acera, {NAME:P1} observó que un niño y una niña pasaban\ncaminando. Uno de ellos llevaba una cometa con la forma de un pájaro.	道ばた⁠に​すわっ⁠て​いる⁠と、​{NAME:P1}​は​小さな⁠男の子⁠と​女の子⁠が​歩い\nて​いる​の⁠に​気づき⁠まし⁠た。​一⁠人⁠は​トリ⁠の​形⁠の​たこ⁠を​持っ⁠て​い⁠まし⁠た。	Saat duduk di tepi jalan, {NAME:P1} melihat anak laki-laki dan perempuan\nberjalan. Seorang anak memegang layang-layang berbentuk burung.	Ketika duduk di tepi jalan, {NAME:P1} terlihat budak lelaki dan perempuan\nlalu di situ. Salah seorang memegang layang-layang bentuk burung.	وهما جالسان على جانب الطريق، لمحت {NAME:P1} ولدًا وبنتًا يمشيان معًا.\nكان أحدهما يحمل طائرة ورقيّة على شكل طير.
girl.page.19	“Dad…,” she said, “Do we still have my old kite at home?”	«Пап, ‒ пробормотала она, ‒ а у нас дома\nостался мой старый воздушный змей?»	„Papa…“, sagte sie. „Haben wir noch meinen alten Drachen zu Hause?“	« Papa…, demanda-t-elle, on a toujours\nmon vieux cerf-volant à la maison ? »	«Papà, abbiamo ancora il mio vecchio aquilone a casa?», chiese poi.	“Papai…”, ela disse, “a gente ainda tem aquela minha pipa velha em casa?”	“Papá…”, dijo, “¿Aún tenemos en casa mi vieja cometa?”	「お父さん…​」​{NAME:P1}​は​言い⁠まし⁠た。\n「私⁠の​古い​たこ⁠は、​まだ⁠家⁠に​ある⁠？」	“Yah…,” katanya, “Apakah sepeda tuaku masih ada di rumah?”	“Ayah…,” dia berkata, “Adakah layang-layang saya\nyang lama masih ada di rumah?”	قالت: ”بابا… هل ما زالت طائرتي القديمة في البيت؟“
girl.page.20	{NAME:P2} father thought for a moment.\n“You know what? I think we do. I know just where to look for it.”	Папа {NAME:P2} на секунду задумался. «Ты знаешь,\nмне кажется, он всё ещё там, и я даже знаю, где его искать».	{NAME:P2} Papa dachte einen Moment nach. „Weißt du was?\nIch glaube schon! Ich weiß genau, wo wir nachschauen müssen.“	Le père de {NAME:P1} réfléchit un moment.\n« Tu sais quoi ? Je pense que oui et je sais exactement où le trouver. »	Il papà di {NAME:P1} ci pensò un momento, e disse:\n«Mi sembra proprio di sì. E credo di sapere dove cercarlo».	O pai da {NAME:P1} parou um pouquinho e pensou.\n“Quer saber? Acho que sim. E eu sei exatamente onde procurá-la.”	El papá de {NAME:P1} pensó un momento.\n“¿Sabés qué?, creo que sí. Y creo que sé dónde podemos buscarla”.	お父さん⁠は、​しばらく⁠考え⁠て​い⁠まし⁠た。​「うーん、​たぶん、\nわかる⁠と​思う。​そう⁠だ、​どこ⁠に​ある⁠か​思い出し⁠た⁠よ」	Ayah {NAME:P1} berpikir sebentar. “Tahu tidak?\nMenurut ayah, sepedanya masih ada. Ayah tahu di mana tempatnya.”	Ayah {NAME:P1} berfikir seketika. “Awak tahu? Ayah rasa layang-layang\nitu masih ada. Ayah tahu di mana kita boleh mencarinya semula.”	فكّر والد {NAME:P1} للحظة وقال:\n”أتعلمين؟ متأكد أنها عندنا في البيت. أعرف بالضبط أين سأجدها“.
girl.page.21	Together, they walked their bikes back to the apartment.	И они покатили свои велосипеды обратно домой.	Gemeinsam schoben sie ihre Räder zurück zur Wohnung.	Ensemble, ils ramenèrent leurs vélos à l'appartement.	Insieme, riportarono le bici a casa.	Juntos, eles caminharam de volta para casa empurrando suas bicicletas.	Caminaron juntos llevando sus bicicletas de vuelta al apartamento.	いっしょ⁠に、​自転車⁠を​おし⁠て、\n​アパート⁠まで​戻っ⁠て​き⁠まし⁠た。	Bersama-sama mereka mendorong sepeda\nmasing-masing kembali ke apartemen.	Mereka sama-sama menggelek basikal mereka kembali ke pangsapuri.	مشيا بدراجتيهما إلى الشقّة.
girl.page.22	{NAME:P2} dad opened the big cupboard in the hallway.	Папа открыл большой шкаф, стоявший в прихожей…	{NAME:P2} Papa öffnete den großen Schrank im Flur.	Le père de {NAME:P1} ouvrit la grande armoire dans le couloir.	Il papà di {NAME:P1} aprì il grande mobile del corridoio.	O pai da {NAME:P1} abriu o grande armário do corredor.	El papá de {NAME:P1} abrió un gran armario en el vestíbulo.	お父さん⁠は、​ろう⁠か⁠に​ある\n大きな⁠た⁠な⁠を​開け⁠まし⁠た。	Ayah {NAME:P1} membuka lemari besar yang ada di lorong.	Ayah {NAME:P1} membuka almari besar di ruang depan.	فتحَ والد {NAME:P1} الخزانة الكبيرة في الردهة.
girl.page.23	He pulled out a box of birthday party decorations\nas well as a ladder, followed by an old tent.	Достал из него коробку с украшениями на день рождения.\nЗатем вытащил лестницу. Потом старую палатку…	Er zog eine Kiste mit Geburtstagsdekorationen heraus.\nDann eine Leiter. Und schließlich kam auch ein altes Zelt zum Vorschein.	Il sortit une boîte de décorations d’anniversaire.\nPuis il sortit un escabeau. Puis, il sortit une vieille tente.	Tirò fuori una scatola con le decorazioni per il compleanno,\nuna scala, una vecchia tenda da campeggio…	De lá, ele retirou uma caixa com decorações de aniversário,\nassim como uma escada e uma barraca antiga.	Sacó una caja con los adornos de las fiestas de cumpleaños junto\ncon una escalera, y luego una vieja tienda de campaña.	そして、​たんじょう​び⁠会⁠の⁠の​かざり⁠が​入っ⁠た​ハコ⁠と​ハシゴ、\nそれ⁠に​古い​テント⁠を​取り出し⁠まし⁠た。	Beliau mengeluarkan kotak hiasan pesta ulang tahun dan sebuah tangga,\nkemudian sebuah tenda yang sudah usang.	Dia menarik keluar sekotak perhiasan majlis hari lahir\ndan tangga, kemudian sebuah khemah lama.	أخرج منها صندوقًا مليئًا بالزينة، ثم سلّمًا، تلاه خيمة قديمة.
girl.page.24	…And then he pulled out the kite!\nIt was silver and covered with gold stars.	…И, наконец, вытянул летающего змея!\nОн был весь серебряный, покрытый золотыми звёздами.	…Und dann zog er den Drachen heraus!\nEr war silbern und mit goldenen Sternen geschmückt.	…Et enfin il sortit le cerf-volant ! Il était argenté et couvert d'étoiles dorées.	Ed ecco, finalmente, l’aquilone argentato e coperto di stelle dorate!	…E, então, ele encontrou a pipa! Ela era prateada\ne coberta de estrelas douradas.	…¡y entonces sacó la cometa! Era plateada, con estrellas doradas.	それから、​たこ⁠を​取り出し⁠まし⁠た。\n金色⁠の​星⁠が​つい⁠た​銀色⁠の​たこ⁠でし⁠た。	…Lalu beliau mengeluarkan layang-layang!\nWarnanya perak dan dihiasi bintang-bintang berwarna emas.	…Lantas selepas itu dia menarik keluar layang-layang!\nLayang-layang itu berwarna perak dan diliputi oleh bintang-bintang emas.	…وأخيرًا، أخرج الطائرة الورقيّة! كانت فضية اللّون، مزيّنة بنجوم ذهبيّة.
girl.page.25	“Yes! Thanks, Dad,” said {NAME:P1}. “Let’s go!”	«Ура! Спасибо, папочка, ‒ закричала {NAME:P1}. ‒ Погнали!»	„Ja! Danke, Papa“, sagte {NAME:P1}. „Lass uns gehen!“	« Oui ! Merci, papa, dit {NAME:P1}. Allons-y ! »	«Evviva! Grazie papà!», disse {NAME:P1}. «Andiamo!»	“Oba! Obrigada, papai”, disse {NAME:P1}. “Vamos lá!”	“¡Sí! Gracias, papá”, exclamó {NAME:P1}. “¡Vamos!”	「ヤッタ⁠！⁠ありがとう、​お父さん」\n{NAME:P1}​は​言い⁠まし⁠た。​「行こ⁠う⁠！」	“Ya! Terima kasih, Yah,” said {NAME:P1}. “Ayo!”	“Inilah dia! Terima kasih, Ayah,” kata {NAME:P1}. “Jom!”	”مرحى! شكرًا يا بابا“ شكرت {NAME:P1} والدها ثم قالت: ”هيّا بنا!“
girl.page.26	She bounced happily out of the door, holding the kite.	Она радостно выскочила за дверь, держа в руках змея.	Sie eilte glücklich aus der Tür hinaus\nund umklammerte ihren Drachen ganz fest.	Elle se précipita joyeusement dehors, tenant son cerf-volant contre elle.	La bambina saltellò fuori dalla porta, con l’aquilone in mano.	Ela passou feliz e saltitante pela porta segurando a sua pipa.	Saltó contenta hacia la puerta, enarbolando la cometa.	{NAME:P1}​は​たこ⁠を​持っ⁠て、\n​ドア⁠から​楽し⁠そう⁠に​飛び出し⁠まし⁠た。	Dia berlari ke luar pintu dengan penuh\nkegirangan sambil memegang layang-layang itu.	Dia melompat keluar pintu dengan gembira sambil memegang layang-layang.	أمسكت الطائرة وظلّت تقفز بسعادة حتى باب البيت.
girl.page.27	{NAME:P1} and her dad hopped onto\nthe Number 12 bus to head for the seaside.	Запрыгнув в двенадцатый автобус, они покатили к морю.	Sie nahmen den Bus der Linie 12, um zur Küste zu fahren.	Ils attrapèrent tous les deux le bus numéro 12\npour se rendre au bord de la mer.	{NAME:P1} e il papà presero l’autobus\nnumero 12 per andare alla spiaggia.	{NAME:P1} e seu pai pegaram o ônibus número 12 para ir à praia.	{NAME:P1} y su papá se subieron al autobús\nnúmero 12 que se dirigía a la costa del mar.	{NAME:P1}​は​お父さん⁠と​いっしょ⁠に\n12⁠番⁠の​バス⁠に​乗り、​海⁠に​向かい⁠まし⁠た。	{NAME:P1} dan ayahnya melompat naik ke bus Nomor 12 menuju ke pantai.	{NAME:P1} dan ayahnya menaiki bas Nombor 12 untuk pergi ke tepi pantai.	صعدت {NAME:P1} مع والدها على متن الحافلة رقم 12 المتجهة إلى الشاطئ.
