Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.12	Gathering twigs and leaves,\n{NAME:P1} made herself a nest on the highest branch.	Собрав веточки и листья, {NAME:P1}\nустроила себе гнездо на самой высокой ветке.	Indem sie Zweige und Blätter sammelte,\nbaute sich {NAME:P1} ein eigenes Nest auf dem höchsten Ast.	Après avoir rassemblé des branches et des feuilles,\n{NAME:P1} se construisit un nid sur la plus haute branche.	Poi raccolse delle foglie e dei rametti, e si fece un nido sul ramo più alto.	Com galhos e folhas, {NAME:P1} fez um ninho no galho mais alto.	{NAME:P1} recogió hojas y pequeñas ramas,\ny construyó un nido en la rama más alta.	そして、​小⁠枝⁠や​葉っぱ⁠を​集め⁠て、\n​一番​高い​枝⁠の​上⁠に​家⁠を​作り⁠まし⁠た。	Dengan mengumpulkan ranting dan dedaunan,\n{NAME:P1} membuat sarang di dahan yang paling tinggi.	{NAME:P1} membuat sebuah sarang di dahan tertinggi\nuntuk dirinya dengan mengumpulkan ranting dan daun.	جمعت {NAME:P1} بعض الأغصان والأوراق،\nوصنعت لنفسها عُشًّا على أعلى غصن في الشجرة.
girl.page.13	Yet, when she climbed inside and looked down below, she felt a little uneasy.	Но, забравшись внутрь и взглянув вниз, ей стало не по себе.	Doch als sie hineinkletterte und nach unten blickte, war ihr mulmig zumute.	Mais quand elle s’installa et regarda en bas, elle se sentit mal à l’aise.	Quando però vi entrò dentro e guardò in basso, si sentì un po’ a disagio.	Mas quando ela entrou no ninho e olhou para baixo,\nela ficou um pouco preocupada.	Sin embargo, cuando se instaló en el nido\ny miró hacia abajo se sintió un poco incómoda.	しかし、​その⁠家⁠の​中⁠に​入っ⁠て​下⁠を​見る⁠と、\n少し⁠不安⁠な​気持ち⁠に​なり⁠まし⁠た。	Namun, ketika dia masuk ke dalamnya,\nlalu memandang ke bawah, dia merasa agak gelisah.	Namun, apabila dia memanjat naik ke dalam sarang\ndan melihat ke bawah, dia berasa kurang selesa.	لكن عندما جلست بداخله ونظرت للأسفل، شعرت بشيء من القلق.
girl.page.14	It was awfully high, and she was so far from the river.\nMaybe this wasn’t the perfect home after all.	Верхотура была ужасная, и она была так далеко от реки.\nНаверное, всё-таки это не был самый лучший дом для неё.	Es war schrecklich hoch, und sie war so weit weg vom Fluss.\nVielleicht war dies ja doch nicht der beste Unterschlupf.	Il était tellement haut, et bien trop loin de la rivière.\nCe n’était peut-être pas la maison parfaite après tout.	Quanto era in alto! E com’era lontano il fiume!\nForse, dopotutto, quella non era proprio la casa adatta a lei.	O ninho era incrivelmente alto e ficava longe demais do rio.\nNo final das contas, talvez essa não fosse a casa perfeita.	Era terriblemente alto y estaba muy lejos del río.\nQuizás, después de todo, ese no era el hogar perfecto.	とても⁠高い⁠し、​川⁠から⁠も​はなれ⁠て​い⁠ます。\nこの⁠家⁠は​カンペキ⁠な​家⁠で⁠は​ない​の⁠かも​しれ⁠ませ⁠ん。	Sarang itu sangat tinggi, dan dia jauh dari sungai.\nMungkin ini memang bukan rumah yang sempurna.	Pohon itu sangat tinggi, dan dia terlalu jauh dari sungai.\nMungkin sarang ini bukan rumah yang sempurna seperti tanggapannya.	كان ارتفاع العشّ شاهقًا، وكانت بعيدة جدًا عن النهر.\nبخلاف توقعاتها، لم يكن هذا البيت المثاليّ.
girl.page.15	{NAME:P1} glanced down at the rabbits hopping in and out\nof their underground house. Their burrow looked like the perfect home.	{NAME:P1} увидела кроликов, бегающих туда-сюда возле своего\nподземного жилища. Их норка выглядела, как самый лучший дом.	{NAME:P1} schaute sich die Hasen unter ihr an, die rund um ihr\nErdloch hoppelten. Ihre Kaninchenhöhle sah nach dem idealen Wohnort aus.	{NAME:P1} observa des lapins qui bondissaient hors de leur maison\nsous-terraine. Leur terrier avait l’air d’être la maison parfaite.	Poi vide dei coniglietti che entravano e uscivano saltando dalla\nloro tana sotterranea. Quella sì che sembrava una casa perfetta!	{NAME:P1} percebeu alguns coelhos pulando para dentro\ne para fora de uma casa subterrânea. A toca deles parecia a casa perfeita.	{NAME:P1} observó a los conejos saltando dentro\nde su casa subterránea. Su madriguera parecía el hogar perfecto.	{NAME:P1}​は、​土⁠の​中⁠の​巣⁠から​出⁠たり​入っ⁠たり​し⁠て​いる​ウサギ⁠たち⁠を\n見つけ⁠まし⁠た。​ウサギ⁠の​巣⁠は​カンペキ⁠な​家⁠の​よう⁠に​見え⁠ます。	{NAME:P1} memandangi sekawanan kelinci yang berlompatan keluar masuk\nrumah bawah tanah mereka. Lubang mereka tampak seperti rumah sempurna.	{NAME:P1} menoleh kepada arnab yang melompat masuk dan keluar dari rumah\ndi dalam tanah. Lubangnya kelihatan seperti rumah yang sempurna.	لمحَت {NAME:P1} الأرانب تقفز إلى داخل وخارج\nبيتها المدفون تحت الأرض. بدا الجحر بيتًا مثاليًا.
girl.page.16	Digging a small hole in the mud,\n{NAME:P1} made her very own burrow.	Выкопав небольшую яму в земле,\n{NAME:P1} сделала свою собственную норку.	{NAME:P1} grub ein kleines Loch\nin den Schlamm und baute sich ihre eigene Höhle.	En creusant un petit trou dans la boue,\n{NAME:P1} construisit son propre terrier.	{NAME:P1} scavò una buca nel terreno e creò una tana tutta per sé.	Cavando um pequeno buraco na terra,\n{NAME:P1} fez a sua própria toca.	Cavando un pequeño hoyo en el barro\n{NAME:P1} construyó su propia madriguera.	{NAME:P1}​は、​ドロ⁠の​中⁠に​小さな⁠穴⁠を​ほっ⁠て、\n自分⁠だけ⁠の​家⁠を​作り⁠まし⁠た。	Dengan menggali lubang kecil di lumpur,\n{NAME:P1} membuat lubangnya sendiri.	{NAME:P1} membuat lubangnya sendiri dengan mengorek ke dalam tanah.	حفرت {NAME:P1} حفرةً في الطين، وصنعت لنفسها جحرًا صغيرًا.
girl.page.17	Feeling pleased with herself, she climbed inside and observed her new home.	Довольная собой, она забралась внутрь и оглядела свой новый дом.	Zufrieden mit sich selbst kletterte sie hinein\nund betrachtete ihr neues Zuhause.	D’un air satisfait, elle grimpa à l’intérieur et admira sa nouvelle maison.	Molto soddisfatta, si infilò dentro e osservò la sua nuova casa.	Sentindo-se orgulhosa e satisfeita com o seu trabalho,\nela entrou e observou a sua nova casa.	Se sentía satisfecha consigo misma;\nse acomodó adentro y examinó su nuevo hogar.	{NAME:P1}​は、​うれしく​なり⁠まし⁠た。​そして、\n自分⁠の​新しい​家⁠の​中⁠に​入っ⁠て、​よく⁠見⁠て​み⁠まし⁠た。	Karena merasa senang, dia masuk\nke dalam dan mengamati rumah barunya itu.	Dengan rasa gembira atas usahanya,\ndia memanjat masuk ke dalam dan memerhatikan rumah baharunya.	شعرت بالرضا عمّا أنجزته، فنزلت لترى منزلها الجديد من الداخل.
girl.page.18	It was awfully dark, and she felt rather squished down there in the ground.\nMaybe this wasn’t the perfect home after all.	Там было ужасно темно, и она почувствовала себя подавленной в глухой\nноре под землёй. Наверное, всё-таки это не был самый лучший дом для неё.	Es war furchtbar dunkel, und sie fühlte sich so nah am Boden ganz erdrückt.\nVielleicht war ja auch dies nicht das perfekte Heim für sie.	Il y faisait si noir, et elle n’avait pas beaucoup de place sous la terre.\nCe n’était peut-être pas la maison parfaite après tout.	Quanto era buia! E come si sentiva stretta lì dentro!\nForse, dopotutto, quella non era proprio la casa adatta a lei.	O ambiente era escuro demais e ela se sentia um pouco apertada ali debaixo\nda terra. No final das contas, talvez essa não fosse a casa perfeita.	Era terriblemente oscuro y se sentía un poco estrujada allí abajo,\nen la tierra. Quizás, después de todo, ese no era el hogar perfecto.	地面⁠の​中⁠に​いる⁠と、​暗く⁠て、​きゅう​くつ⁠な​感じ⁠が​し⁠ます。\nこの⁠家⁠は​カンペキ⁠な​家⁠で⁠は​ない​の⁠かも​しれ⁠ませ⁠ん。	Keadaan di dalam sangat gelap, dan dia merasa agak sesak di dalam tanah.\nMungkin ini juga bukan rumah yang sempurna.	Keadaannya amat gelap, dan dia berasa agak terhimpit di bawah tanah.\nMungkin lubang ini bukan rumah yang sempurna seperti tanggapannya.	كان الظلام دامسًا، وشعرت القندس بالضّيق تحت الأرض.\nبخلاف توقعاتها، لم يكن هذا البيت المثاليّ.
girl.page.19	When {NAME:P1} peeked above ground, she saw a deer family resting\nnearby. Their spot amidst the tall grass looked like the perfect home.	{NAME:P1} выбралась на свет и заметила семейку оленей неподалёку.\nМесто, где они стояли в высокой траве, выглядело, как самый лучший дом.	Als {NAME:P1} hinaus blickte, sah sie in der Nähe Rehe, die gerade\nrasteten. Ihr Platz im hohen Gras sah nach dem perfekten Wohnort aus.	{NAME:P1} sortit sa tête du terrier et vit une famille de cerfs.\nLes herbes hautes où ils se reposaient semblaient être la maison parfaite.	Tornata in superficie, {NAME:P1} vide una famiglia di cervi\nche si riposava nell’erba alta. Quella sì che sembrava una casa perfetta!	Quando {NAME:P1} foi espiar lá fora, ela viu uma família de veados\ndescansando. O cantinho deles no meio da grama parecia a casa perfeita.	Cuando {NAME:P1} se asomó vio una familia de ciervos descansando\ncerca. El claro en medio de la hierba erguida parecía el hogar perfecto.	地上⁠に​出る⁠と、​シカ⁠の​家族⁠が​休ん⁠で​いる​の⁠が​見え⁠まし⁠た。\n背⁠の​高い​草⁠の​中⁠は、​まるで⁠カンペキ⁠な​家⁠の​よう⁠に​見え⁠ます。	Saat {NAME:P1} mengintip ke atas, dia melihat keluarga rusa sedang\nberistirahat. Tempat mereka di tengah rumput tinggi tampak sempurna.	Ketika {NAME:P1} menjenguk ke atas, dia nampak keluarga rusa berehat.\nKawasan yang berumput tinggi kelihatan seperti rumah yang sempurna.	عندما رفعت {NAME:P1} رأسها من الحفرة،\nرأت عائلة من الغزلان تستريح بالجوار. بدا مكانهم بين العشب الطويل بيتًا مثاليًّا.
girl.page.20	Feeling sure this was a great plan, {NAME:P1} found\na comfortable spot in the grass and relaxed.	Уверенная в том, что это отличный план, {NAME:P1}\nнашла уютное местечко в траве и сделала передышку.	Sie war sich ihrer Idee sicher, sodass {NAME:P1} sich einen\ngemütlichen Platz im Gras suchte und sich entspannte.	Convaincu de son nouveau projet, {NAME:P1} trouva\nun coin confortable dans les herbes pour se reposer.	Sicura che fosse un’ottima idea, {NAME:P1} si trovò\nun bel posticino tra l’erba e si mise comoda.	Com a certeza de que esse era um ótimo plano,\n{NAME:P1} encontrou um cantinho confortável na cama e relaxou.	Segura de que era una excelente idea, {NAME:P1} buscó\nun confortable claro en medio la hierba y se distendió.	{NAME:P1}​は、​これ⁠は​いい​考え⁠だ⁠と​思い⁠まし⁠た。\nそして、​草むら⁠の​中⁠で​くつろぐ​こと⁠に​し⁠まし⁠た。	Karena merasa yakin bahwa ini rencana yang bagus, {NAME:P1}\nmenemukan tempat yang nyaman di antara rerumputan dan bersantai.	Berasakan bahawa ini suatu rancangan hebat, {NAME:P1} menemukan tempat\nyang selesa dalam rumput dan duduk bersantai.	كانت واثقة من نجاح هذه الخطّة.\nاختارت {NAME:P1} مكانًا لطيفًا في العشب واستراحت.
girl.page.21	Suddenly, she heard a rustling sound nearby.\nSomething was coming towards her.	Вдруг, она услышала в траве какое-то шуршание.\nЧто-то быстро приближалось к ней.	Plötzlich hörte sie in der Nähe ein Rascheln. Etwas kam auf sie zu.	Soudain, elle entendit un bruissement. Quelque chose se rapprochait d’elle.	Improvvisamente, però, sentì un fruscìo.\nQualcosa o qualcuno si avvicinava sempre di più.	De repente, ela escutou um barulho de folhas se mexendo.\nAlguma coisa estava vindo em sua direção.	De repente sintió un crugido cerca. Algo se acercaba.	すると、​ガサガサ⁠という​音⁠が​聞こえ⁠て​き⁠まし⁠た。\n何⁠か⁠が​{NAME:P1}​に​近づい⁠て​き⁠まし⁠た。	Tiba-tiba, dia mendengar bunyi gemerisik di dekatnya.\nAda sesuatu yang sedang menghampirinya.	Tiba-tiba, dia terdengar bunyi berdesir berhampiran.\nAda sesuatu datang mendekatinya.	فجأةً، سمعت صوت حفيفٍ قريب. هناك شيء ما يتّجه نحوها.
girl.page.22	{NAME:P1} looked up and saw a red tail moving in the wind.	{NAME:P1} подняла глаза вверх\nи увидела рыжий хвост, раскачивающийся на ветру.	{NAME:P1} blickte auf und bemerkte\neinen roten Schwanz, der sich im Wind bewegte.	{NAME:P1} leva les yeux\net vit une queue rouge vif qui dansait avec le vent.	{NAME:P1} guardò in su e vide\nuna coda arancione muoversi nel vento.	{NAME:P1} olhou para cima e viu um rabo vermelho se mexendo no ar.	{NAME:P1} miró hacia arriba y vio una cola roja flameando en el viento.	かお⁠を​上げ⁠て​探し⁠て​みる⁠と、​赤い​しっぽ⁠が​風⁠に​吹か⁠れ⁠て、\n動い⁠て​いる​の⁠が​見え⁠まし⁠た。	{NAME:P1} mendongak dan melihat ekor merah yang bergerak tertiup angin.	{NAME:P1} memandang ke atas dan melihat\nekor merah bergerak dihembus bayu.	نظرت {NAME:P1} إلى الأعلى فرأت ذيلاً برتقاليًا يتلوّى في الهواء.
girl.page.23	Nervously, she peered over the grass\nand came face to face with a hungry red fox.	Она нервно выглянула из травы и встретилась\nлицом к лицу с голодной рыжей лисицей.	Nervös spähte sie über die Gräser und entdeckte einen hungrigen Fuchs.	Inquiète, elle jeta un œil au dessus des herbes\net se retrouva nez à nez avec un renard orange affamé.	Scrutò nervosamente tra l’erba…\ne si trovò faccia a faccia con una volpe affamata.	Nervosa, ela espiou por cima da grama\ne ficou cara a cara com uma raposa faminta.	Nerviosa, oteó sobre la hierba\ny se encontró cara a cara con un hambriento zorro rojo.	ドキドキ​し⁠ながら、​草むら⁠の​向こう⁠を​見る⁠と、\nお腹⁠を​すか⁠せ⁠た​オレンジ⁠色⁠の​キツネ⁠が​い⁠まし⁠た。	Dengan gugup, dia mengintai ke rerumputan\ndan berhadapan dengan rubah merah yang kelaparan.	Dengan gugup, dia mengintai dari sebalik rumput\ndan bersemuka dengan musang merah yang kelaparan.	رفعت رأسها ببطء فوق العشب، فإذا بثعلبٍ برتقالي جائع يظهر أمامها مباشرة.
girl.page.24	As quick as a flash, the beaver scurried away to safety.	С быстротой молнии бобриха скрылась в безопасном месте.	Schnell wie der Blitz huschte das kleine Bibermädchen in Sicherheit.	Rapide comme l’éclair, la petite castor se précipita en lieu sûr.	La giovane castorina, veloce come un fulmine, se la diede a gambe!	Mais rápida que a luz, a castor fugiu\ncorrendo em busca de algum lugar seguro.	Rápida como un relámpago, el castor salió corriendo hacia un lugar seguro.	{NAME:P1}​は​急い⁠で、\n​安全⁠な​ところ⁠へ​にげ⁠まし⁠た。	Secepat kilat, biwara itu berlari menyelamatkan diri.	Sepantas kilat, memerang pun bergerak pergi demi keselamatan.	كالسهم، انطلقت القندس هربًا من الحيوان المفترس.
girl.page.25	Running through the forest, {NAME:P1} felt alone and exhausted.	Убегая через лес, {NAME:P1}\nчувствовала себя одинокой и измученной.	Wie sie so durch den Wald lief,\nfühlte sich {NAME:P1} allein und erschöpft.	Courant à toute allure à travers la forêt,\n{NAME:P1} se sentit seule et épuisée.	Mentre correva per la foresta, {NAME:P1} si sentì sfinita e molto sola.	Correndo pela floresta, {NAME:P1} se sentiu sozinha e exausta.	{NAME:P1} se sentía sola y exhausta mientras corría por el bosque.	森⁠の​中⁠を​走っ⁠て​いる​とき、​{NAME:P1}​は​一人ぼっち⁠で\nさびしく​なり⁠まし⁠た。​だんだん⁠疲れ⁠て​き⁠まし⁠た。	Berlari di tengah hutan, {NAME:P1} merasa sendirian dan kelelahan.	Sambil berlari melalui hutan, {NAME:P1} berasa sunyi dan amat keletihan.	وهي تجري عبر الغابة، شعرت {NAME:P1} بالوحدة والإرهاق.
girl.page.26	When she eventually made it back to the river,\nshe found her father standing happily beside his dam.	Когда, наконец, она добралась до реки, то увидела там своего отца,\nкоторый с радостью взирал на построенную им дамбу.	Als sie schließlich wieder den Fluss erreichte, fand sie ihren Vater,\nder glücklich neben dem Damm stand.	Quand elle finit enfin par retrouver la rivière,\nson père se tenait fièrement à côté de son barrage.	Quando tornò al fiume, trovò il suo papà tutto contento vicino alla nuova diga.	Quando ela finalmente voltou para o rio,\nela encontrou seu pai parado e feliz ao lado de sua represa.	Cuando por fin pudo volver al río encontró\na su padre contento, parado al lado de su dique.	やっと、​川⁠の​ほとり⁠に​戻っ⁠て​くる⁠と、​ダム⁠の​そば⁠に、\nお父さん⁠が​うれし⁠そう⁠に​立っ⁠て​い⁠まし⁠た。	Ketika dia akhirnya sampai kembali ke sungai, dia menemukan ayahnya berdiri\ndan tampak senang di samping bendungannya.	Apabila akhirnya dia tiba di sungai, dia mendapati ayahnya\nsedang berdiri dengan gembira berhampiran empangannya.	عندما وصلت أخيرًا إلى النهر، وجدَت والدها يقفُ سعيدًا بجانب سدّه.
girl.page.27	The dam was piled high with logs and twigs,\nforming a pool of calm water inside.	Дамба была завалена брёвнами и прутьями\nи образовывала запруду с гладкой, спокойной водой.	Der Damm war mit Stämmen und Zweigen hoch aufgeschichtet\nund formte innen ein Becken mit ruhigem Wasser.	Le barrage de bûches et de branches était vraiment haut,\net formait à l’intérieur un bassin d’eau calme.	La diga, composta da tronchi e rami, formava una piscina.	Depois de muitos troncos e galhos empilhados,\nlá estava a barragem, formando uma represa calma e tranquila.	El dique se elevaba con los troncos y las ramitas acumuladas,\nformando dentro una piscina de aguas tranquilas.	木⁠や​小⁠枝⁠を​つみ​上げ⁠た​ダム⁠の​おかげ⁠で、\nおだやか⁠な​池⁠が​でき⁠て​い⁠まし⁠た。	Bendungan itu dibangun dengan tumpukan kayu dan ranting,\nyang membentuk kolam air tenang di dalamnya.	Empangan itu bertimbun tinggi dengan kayu balak dan ranting,\nyang membentuk sekolam air yang tenang di sebelah dalam.	كانت الأخشاب والأغصان مكدّسةً عاليًا على شكل دائرة،\nوقد تشكّلت داخلها بركة هادئة.
girl.page.28	“Will you help me with this last log?” asked her father.	«Не поможешь ли мне с этим последним бревном?» ‒ спросил папа.	„Hilfst du mir mit diesem letzten Stamm?“, fragte ihr Vater.	« Tu peux m’aider avec cette dernière bûche ? » demanda son père.	«Mi aiuteresti con questo tronco? È l’ultimo», disse il papà.	“Você pode me ajudar com esta última tora de madeira?”, perguntou seu pai.	“¿No me ayudarías con el último tronco?”, le preguntó su padre.	「最後⁠の​木⁠を​取る​の⁠を​手伝っ⁠て​くれる⁠かい⁠？」\n​お父さん⁠が​言い⁠まし⁠た。	“Maukah kamu membantu Ayah mengangkat\nkayu terakhir ini?” tanya ayahnya.	“Adakah kamu mahu membantu ayah meletakkan kayu balak\nyang terakhir ini?” tanya ayahnya.	سأل والدها: ”هلّا ساعدتني بتثبيت هذا الجذع الأخير؟“
girl.page.29	“Yes,” said {NAME:P1}, realizing\nher father’s design was in fact very clever.	«Конечно!» ‒ ответила {NAME:P1}, наконец-то поняв,\nчто замысел отца был очень искусным.	„Ja“, sagte {NAME:P1}, und bemerkte dabei,\ndass die Bauweise ihres Vaters sehr clever war.	« Oui » répondit {NAME:P1}, se rendant compte\nque la conception de son père était en fait très réfléchie.	«Sì», rispose {NAME:P1}. Adesso capiva\nche il progetto del papà era molto buono.	“Claro”, disse {NAME:P1}, percebendo\nque o projeto de seu pai era de fato muito inteligente.	“Si”, exclamó {NAME:P1}, apreciando el diseño\nde su padre que era, en realidad, muy ingenioso.	「うん」​{NAME:P1}​は​言い⁠まし⁠た。​お父さん⁠が\n作っ⁠た​デザイン⁠は、​本当に⁠すごい⁠と​思い⁠まし⁠た。	“Ya,” ujar {NAME:P1}, yang menyadari\nbahwa rancangan ayahnya ternyata sangat pintar.	“Ya,” kata {NAME:P1}, menyedari bahawa reka bentuk\nyang dibuat oleh ayahnya sebenarnya amat bijaksana.	أجابت {NAME:P1}: ”نعم“ فقد أدركت مدى براعة التصميم الذي بناه والدها.
girl.page.30	{NAME:P1} rolled the log into place and admired her work.	{NAME:P1} перекатила бревно на нужное место\nи полюбовалась своей работой.	{NAME:P1} rollte den Stamm an seinen Platz\nund bewunderte den Aufbau.	{NAME:P1} fit rouler la bûche jusqu’à sa place, et admira son travail.	{NAME:P1} perciò fece rotolare il tronco\nal posto giusto e si fermò ad ammirare la diga.	{NAME:P1} colocou a tora no lugar e admirou seu trabalho.	{NAME:P1} hizo rodar el tronco hasta su lugar y admiró su trabajo.	{NAME:P1}​は​木⁠を​転がし⁠て​運び⁠まし⁠た。​そして、\nできあがっ⁠た​ダム⁠を​見⁠て、​よろこび⁠まし⁠た。	{NAME:P1} menggelindingkan kayu ke tempatnya\ndan mengagumi hasil kerja ayahnya.	{NAME:P1} menggolekkan kayu balak\nitu ke tempatnya dan mengagumi kerjanya.	دحرجت {NAME:P1} الجذع إلى مكانه، وشعرت بالفخر لما أنجزته.
girl.page.31	Her father led her through a secret underwater opening and into the dam.	Отец провел её через потайной подводный тоннель внутрь запруды.	Ihr Vater führte sie durch einen offenen,\naber geheimen Unterwassereingang hinein in den Damm.	Son père la mena à travers une entrée sous-marine\nsecrète jusqu’à l’intérieur du barrage.	Il papà la fece passare attraverso\nun’apertura segreta, che si trovava sott’acqua.	Seu pai a levou até uma abertura secreta na represa,\nque ficava debaixo da água.	Su padre la condujo dentro del dique\na través de una abertura secreta, debajo del agua.	お父さん⁠と​{NAME:P1}​は、​水中⁠の​ヒミツ⁠の​穴⁠から​ダム⁠の​中⁠に​入り⁠まし⁠た。\nお父さん⁠は、​{NAME:P1}​に​中⁠を​見せ⁠て​くれ⁠まし⁠た。	Ayahnya membawanya ke pintu rahasia di bawah air\nyang menuju ke bendungan itu.	Ayah membawanya melalui pintu bawah air yang rahsia\ndan masuk ke dalam empangan.	أرشدها والدها إلى مدخل سرّي تحت الماء.
girl.page.32	In the center of the pool, her father had built\na comfortable little island for them to sleep on.	В середине бассейна отец соорудил небольшой\nуютный островок, где они могли отдыхать.	In der Mitte des Beckens hatte ihr Vater eine kleine,\ngemütliche Insel gebaut, auf der sie schlafen konnten.	Au milieu du bassin, son père avait construit\nun petit îlot confortable où ils pourraient dormir.	Al centro della piscina, il papà aveva costruito una bella\nisoletta comoda dove avrebbero potuto dormire.	No centro da represa, seu pai construiu\numa ilha pequena e confortável para eles dormirem.	En el centro de la piscina su padre había construído\nuna pequeña isla, confortable, para descansar.	お父さん⁠は、​池⁠の​真ん中⁠に、​気持ち良く​ねむれる​よう⁠に、\n小さな⁠島⁠を​作っ⁠て​くれ⁠て​い⁠まし⁠た。	Di tengah-tengah kolam, ayahnya sudah membangun pulau kecil\nyang nyaman untuk tempat mereka tidur.	Di tengah-tengah kolam itu, ayahnya telah membina sebuah pulau kecil\nyang selesa untuk mereka tidur di atasnya.	في وسط البركة، كان قد بنى لهما جزيرةً صغيرةً ليناما عليها مرتاحين.
girl.page.33	{NAME:P1} climbed onto the island\nand reclined. She finally felt at home.	{NAME:P1} взобралась на островок и с удовольствием\nоткинулась на спину. Она чувствовала себя, как дома.	{NAME:P1} kletterte dort hinauf und lehnte sich zurück.\nEndlich fühlte sie sich daheim.	{NAME:P1} grimpa sur l’îlot et s’allongea.\nElle se sentait enfin à la maison.	{NAME:P1} salì sull’isoletta e si sdraiò.\nAh, adesso finalmente si sentiva a casa!	{NAME:P1} subiu na ilha e se deitou.\nEla finalmente se sentiu em casa.	{NAME:P1} trepó sobre la isla y se acostó.\nFinalmente se sentía en su hogar.	{NAME:P1}​は​その⁠島⁠に​のぼり、​ねころがり⁠まし⁠た。\nやっと、​自分⁠の​家⁠で​くつろげる​よう⁠に​なっ⁠た​の⁠です。	{NAME:P1} naik ke pulau itu, lalu berbaring.\nAkhirnya dia merasa betah di rumah.	{NAME:P1} memanjat naik ke atas pulau itu dan merebahkan badan.\nAkhirnya dia berasa selesa seperti di rumah sendiri.	اعتلت {NAME:P1} الجزيرة واستلقت هناك. أخيرًا، شعرت أنّها في بيتها.
girl.page.34	“How did you build such a perfect home?” she asked her father.	«Как тебе удалось построить такой\nзамечательный дом?» ‒ спросила она отца.	„Wie hast du so ein perfektes Zuhause gebaut?“, fragte sie ihren Vater.	« Comment as-tu fait pour construire\nune maison si parfaite ? » demanda-t-elle à son père.	«Come hai fatto a costruire una casa così perfetta?», chiese a suo papà.	“Como você construiu uma casa tão perfeita, pai?”, ela perguntou.	“¿Cómo has construído un hogar perfecto?”, le preguntó a su padre.	「どう⁠やっ⁠て、​こんな⁠カンペキ⁠な​家⁠を​作っ⁠た⁠の⁠？」\n{NAME:P1}​は​お父さん⁠に​聞き⁠まし⁠た。	“Bagaimana Ayah bisa membangun rumah\nyang begitu sempurna?” dia bertanya kepada ayahnya.	“Bagaimanakah ayah membina rumah yang sempurna?”\nDia bertanya kepada ayahnya.	سألت والدها: ”كيف بنيت بيتًا مثاليًا كهذا؟“
girl.page.35	“With patience and perseverance,” he replied, smiling.\n“Next time, I will show you how to make the perfect home.”	«С терпением и настойчивостью, ‒ с улыбкой ответил папа.\n‒ В следующий раз я покажу тебе, как строить самый лучший дом».	„Mit Geduld und Berharrlichkeit“, antwortete er und lächelte.\n„Beim nächsten Mal zeige ich dir, wie das geht.“	« Avec de la patience et de la persévérance, répondit ce dernier\nen souriant. Je te montrerai comment faire la prochaine fois. »	«Con pazienza e perseveranza», rispose il papà, sorridendo.\n«La prossima volta posso farti vedere come si fa».	“Com paciência e perseverança”, ele respondeu, sorrindo.\n“Da próxima vez, eu te mostro como.”	“Con paciencia y perseverancia”, le contestó sonriendo.\n“Te mostraré cómo la próxima vez”.	「たえ⁠て、​ガマン​する​こと⁠だ⁠よ」​お父さん⁠は​答え⁠まし⁠た。\n「今度、​その⁠方法⁠を​おしえ⁠て​あげよ⁠う」	“Dengan kesabaran dan keuletan,” beliau menjawab sambil tersenyum.\n“Lain kali, akan Ayah tunjukkan caranya.”	“Dengan kesabaran dan ketabahan,” dia menjawab sambil tersenyum.\n“Lain kali, ayah akan tunjukkan caranya.”	”بالصبر والمثابرة“ أجاب مبتسمًا.\nثم قال: ”في المرة القادمة، سأعلّمك كيف تصنعين البيت المثالي“.
girl.page.36	“I’d love that,” said {NAME:P1},\nrealizing her father truly did have so much to teach her.	«Здорово!» ‒ сказала {NAME:P1},\nпонимая, что у отца есть много, чему поучиться.	„Sehr gerne“, antwortete {NAME:P1}, und erkannte,\ndass ihr Vater ihr eine Menge beibringen konnte.	« J’adorerais ça ! » dit {NAME:P1} en réalisant\nque son père avait en effet beaucoup de choses à lui apprendre.	«Mi piacerebbe un sacco», rispose {NAME:P1}.\nOra capiva che il papà aveva davvero molte cose da insegnarle.	“Eu adoraria”, disse {NAME:P1}, percebendo\nque seu pai realmente tinha muito a ensiná-la.	“Me encantaría”, dijo {NAME:P1},\ndándose cuenta que tenía mucho para aprender de su padre.	「ぜったい、​おしえ⁠て⁠ね」​{NAME:P1}​は​言い⁠まし⁠た。​お父さん⁠は、\nいつも⁠本当に⁠たくさん⁠の​こと⁠を​おしえ⁠て​くれる​こと⁠に​気がつき⁠まし⁠た。	“Saya tertarik,” ujar {NAME:P1}, menyadari\nbahwa ayahnya benar-benar punya banyak pelajaran untuknya.	“Saya ingin tahu caranya,” kata {NAME:P1}, kini menyedari ayahnya\nbenar-benar tahu banyak perkara yang boleh diajarkan kepadanya.	أدركت {NAME:P1} أنّ في جعبة أبيها الكثير لتتعلّمه، فأجابت: ”سيسعدني ذلك“.
