Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.1	When all the stars lit up the sky like little lanterns, tired moms and dads\nwere preparing their children for bed after a long day of work.	Когда звёзды загорались в небе, как фонарики,\nи уставшие после работы мамы и папы готовили детей ко сну,	Sobald die Sterne am Himmel wie kleine Laternen leuchten, bereiten Mütter\nund Väter ihre Kinder nach einem langen Tag auf das Schlafengehen vor.	Quand les étoiles illuminaient le ciel, les parents fatigués\nmettaient leurs enfants au lit après une longue journée de travail.	Dopo una lunga giornata, mentre si accendevano una per una le stelle\ndel cielo, le mamme e i papà preparavano i loro bambini ad andare a letto.	Quando as estrelas já iluminavam o céu como lanterninhas, um pai e uma\nmãe cansados colocavam a filha para dormir após um longo dia de trabalho.	Cuando las estrellas aparecen en el cielo como pequeñas linternas,\nlas mamás y los papás acuestan a sus hijos luego de un largo día de trabajo.	星⁠が​小さな⁠ランプ⁠の​よう⁠に​空⁠を​てらす​とき、​長い​一⁠日⁠が​おわっ⁠て、\nつかれ⁠た​親⁠は、​子供⁠たち⁠を​ベッド⁠に、​ねかせる​準備⁠を​し⁠て​い⁠まし⁠た。	Ketika semua bintang menerangi angkasa bak lampu-lampu kecil,\nsetelah bekerja seharian, ayah dan ibu yang penat menyiapkan anak-anak untuk tidur.	Ketika semua bintang berkelip di langit seperti lantera kecil, ibu bapa\nyang keletihan menyiapkan anak-anak untuk tidur selepas bekerja seharian.	حين أضاءت جميع النجوم المتلألئة كفوانيس صغيرة في السماء،\nكانت الأمهات والآباء المتعبون يحضِّرون أطفالهم للنوم بعد يوم عمل طويل.
girl.page.2	{NAME:P1} was already in bed, tucked in with her precious\nblue blanket and holding her favorite plush toy in her little hands.	{NAME:P1} уже лежала в постели, укрытая маленьким\nголубым одеяльцем, сжимая в руках свою любимую мягкую игрушку.	{NAME:P1} lag schon im Bett, unter ihrer geliebten blauen Decke,\nund hielt ihr Lieblingsplüschtier in den Händen.	{NAME:P1} était déjà au lit, couverte par son duvet bleu\net tenant sa peluche préférée dans ses petites mains.	{NAME:P1} era già nel suo lettino, sotto la sua copertina\nblu preferita, e con il suo adorato pupazzetto tra le mani.	{NAME:P1} já estava na cama, coberta com seu precioso cobertor\nazul e segurando seu bichinho de pelúcia favorito em suas mãozinhas.	{NAME:P1} ya estaba en la cama, acurrucada\ncon su querida frazada azul y abrazando su juguete de peluche preferido.	{NAME:P1}​は、​すでに⁠ベッド⁠の​中⁠に​い⁠ます。​大切⁠な​青い​毛布⁠を​かけ、\n小さな⁠手⁠で​お気に入り⁠の​ぬいぐるみ⁠を​だい⁠て​い⁠ます。	{NAME:P1} sudah berada di tempat tidur, di balik selimut birunya\ndan memegang mainan mahal favoritnya di tangan mungilnya.	{NAME:P1} sudah berada di katil, diselimuti selimut biru kesayangannya\ndan memegang anak patung kegemarannya di tangan.	كانت {NAME:P1} في السرير متدثرةً ببطانيتها الزرقاء التي تحبّها،\nوكانت تحمل في يديها الصّغيرتين دبدوبها المفضّل.
girl.page.3	While reading her a fairy tale,\n{NAME:P2} mom found it difficult to stay awake.	Мама {NAME:P2} читала ей сказку, то и дело засыпая.	Während sie ihr eine Geschichte vorlas,\nfiel es {NAME:P2} Mutter schwer, die Augen offenzuhalten.	Alors qu’elle lui lisait un conte de fée,\nla maman de {NAME:P1} avait du mal à rester éveillée.	La sua mamma le stava leggendo una favola,\nma era molto stanca e combatteva contro il sonno.	Enquanto lia uma história para ela,\na mãe da {NAME:P1} mal conseguia ficar acordada.	A la mamá de {NAME:P1} le costaba mantenerse\ndespierta mientras le leía un cuento de hadas.	おとぎ話⁠を​読ん⁠で​あげ⁠て​いる​とき、​{NAME:P1}​の​お母さん⁠は、\nねむく​なっ⁠て​き⁠まし⁠た。	Saat membacakan dongeng untuk sang anak,\nibunya {NAME:P1} kesulitan untuk tetap terjaga.	Ketika membacakannya kisah dongeng,\nibu {NAME:P1} berasa amat susah untuk berjaga.	بدأت والدة {NAME:P1} بقراءة قصة خيالية، لكنها لم تقوَ على البقاء مستيقظة.
girl.page.4	{NAME:P1} was not even listening. She was thinking about\nwhat it would be like for everything to exist in reverse, at least for a day.	Но в этот раз {NAME:P1} не слушала сказку. Она думала… Думала\nо том, что было бы, если бы всё вдруг стало наоборот, хотя бы на денёк.	{NAME:P1} hörte nicht richtig zu. Sie dachte daran, wie es sein würde,\nwenn alles umgekehrt verlaufen würde, zumindest nur für einen Tag.	{NAME:P1} ne l’écoutait même pas. Elle se demandait comment\nserait la vie si tout existait à l’envers, juste pour une journée.	{NAME:P1} non la ascoltava. Pensava piuttosto a quello che sarebbe\nsuccesso se, almeno per un giorno, tutto fosse stato alla rovescia.	{NAME:P1} nem estava escutando. Ela estava pensando sobre\ncomo seria se tudo existisse ao contrário, pelo menos por um dia.	{NAME:P1} no la escuchaba. Pensaba en cómo sería si todo\nlo que existía fuese al revés, al menos por un día.	{NAME:P1}​は、​その⁠お話⁠を​聞い⁠て​い⁠ませ⁠ん⁠でし⁠た。​1⁠日⁠だけ⁠でも、\nすべて⁠が​逆さ⁠に​なっ⁠たら、​どんな⁠感じ⁠だろ⁠う⁠と​考え⁠て​い⁠た​の⁠です。	{NAME:P1}bahkan tidak mendengarkan. Dia sedang berpikir tentang bagaimana\nseandainya semua hal menjadi terbalik, setidaknya sehari saja.	{NAME:P1} tidak mendengar cerita. Dia sedang berfikir apa akan terjadi\njika semua benda wujud secara terbalik, sekurang-kurangnya sehari.	لم تكن {NAME:P1} تصغي إلى القصة أصلاً.\nبل كانت تتخيل كيف سيصبح كل شيء لو انقلبت الأدوار، ولو ليوم واحد.
girl.page.5	What if adults became kids…	Что, если бы взрослые стали детьми…	Was wäre, wenn Erwachsene zu Kindern werden würden…	Et si les adultes devenaient enfants…	E se gli adulti fossero diventati bambini,	E se os adultos virassem crianças…	¿Qué pasaría si los adultos se convirtieran en niños…	もし⁠大人⁠が​子供⁠に​なっ⁠たら…	Bagaimana kalau orang dewasa menjadi anak-anak…	Apa akan terjadi jika kanak-kanak menjadi orang dewasa…	ماذا لو أصبح الكبار أطفالاً…
girl.page.6	…and kids became adults?	…а дети стали бы взрослыми.	…und Kinder würden Erwachsene werden?	…et les enfants devenaient adultes ?	E i bambini fossero diventati adulti?	…e as crianças virassem adultos?	…y los niños en adultos?	そして⁠子供⁠が​大人⁠に​なっ⁠たら⁠？	…dan anak-anak menjadi orang dewasa?	…dan orang dewasa menjadi kanak-kanak?	…وأصبح الأطفال كبارًا؟
girl.page.7	She fantasized about how cool it would be to eat only\nchocolate for breakfast instead of boring porridge.	Она фантазировала о том, как здорово было бы есть на завтрак\nодну только шоколадную пасту вместо приевшейся молочной каши.	Sie fantasierte darüber, wie toll es wäre,\nzum Frühstück nur Schokolade zu essen anstatt langweiliger Haferflocken.	Quel bonheur ce serait de manger seulement du chocolat à tartiner\npour le petit-déjeuner au lieu d’un bol de porridge fade.	Pensò a quanto sarebbe stato bello mangiare solo cioccolata a colazione,\ninvece del solito latte con i fiocchi d’avena.	Ela imaginou como seria legal comer só creme de avelã\nno café da manhã em vez de um mingau de leite sem graça.	Se imaginaba lo divertido que sería comer\nsólo chocolate en el desayuno en lugar del aburrido cereal con leche.	朝食⁠に、​まずい​ミルク⁠の​おかゆ⁠じゃ⁠なく⁠て、​チョコレート⁠だけ⁠を\n食べ⁠られ⁠たら、​どんなに⁠かっこいい⁠だろ⁠う⁠と​想像​し⁠て​い⁠まし⁠た。	Dia membayangkan betapa kerennya kalau sarapan hanya dengan cokelat,\nbukan dengan bubur yang membosankan.	Dia berfantasi tentang betapa hebatnya dapat memakan coklat\nsahaja sebagai sarapan, bukannya memakan bubur yang membosankan.	تخيلَت روعة تناول الشوكولاتة فقط على الإفطار بدلاً من العصيدة.
girl.page.8	“Ugh… porridge,” thought {NAME:P1}.	«Фууу… молочная каша», ‒ подумала {NAME:P1}.	„Bah… Haferflocken“, dachte {NAME:P1}.	« Berk… du porridge » pensa {NAME:P1}.	«Fiocchi d’avena… bah!», disse {NAME:P1} tra sé.	“Eca… mingau de leite”, pensou {NAME:P1}.	“Ugh… cereal con leche”, pensó {NAME:P1}.	「お⁠ぇっ…​ミルク⁠の​おかゆ」\n​{NAME:P1}​は​考え⁠まし⁠た。	“Duh… bubur,” gumam {NAME:P1} dalam hati.	“Ugh… bubur,” fikir {NAME:P1}.	فكرت {NAME:P1} بينها وبين نفسها: ”يا للقرف… عصيدة“.
girl.page.9	“If I was a parent, I would only feed my children candy and chocolate!”	«Если бы я была мамой, я бы кормила детей\nодними только конфетами и шоколадом!»	„Wenn ich Kinder hätte, würde ich ihnen\nnur Süßigkeiten und Schokolade geben!“	« Si j’étais parent, je ne donnerais\nque des sucreries et du chocolat à mes enfants ! »	«I miei bambini mangerebbero solo caramelle e cioccolata!»	“Se eu fosse uma mãe, eu só iria alimentar\nmeus filhos com doces e chocolates!”	“¡Si fuera la mamá, le daría de comer a mis hijos sólo golosinas y chocolate!”	「もし⁠私⁠が​親⁠なら、​子供⁠に⁠は​お菓子⁠と\nチョコレート⁠だけ⁠を​食べ⁠させ⁠たい⁠！」	“Kalau aku menjadi orang tua, anak-anakku\nhanya akan kuberi makan permen dan cokelat!”	“Kalau saya jadi ayah, saya hanya akan berikan\nanak-anak saya makan gula-gula dan coklat!”	”لو كنت أمًّا، لأطعمت أطفالي الحلوى والشوكولاتة فقط!“
girl.page.10	While {NAME:P1} did not like porridge,\nshe liked cleaning up her toys after playing with them even less.	{NAME:P1} совсем не любила кашу,\nно ещё больше она не любила прибирать за собой игрушки.	Auch wenn {NAME:P1} keine Haferflocken leiden konnte, so mochte\nsie es noch weniger, ihre Spielsachen nach dem Spielen aufzuräumen.	Bien que {NAME:P1} n’aimait pas le porridge,\nelle aimait encore moins devoir ranger ses jouets après avoir joué avec.	A {NAME:P1} non piacevano i fiocchi d’avena,\nma le piaceva ancora meno mettere a posto i suoi giocattoli.	{NAME:P1} não gostava de mingau, mas gostava menos\nainda de arrumar seus brinquedos depois de brincar com eles.	A {NAME:P1} no le gustaba el cereal con leche,\npero menos aún le gustaba ordenar sus juguetes después de jugar.	{NAME:P1}​は​おかゆ⁠が​きらい⁠だ⁠けど、​遊ん⁠だ​後⁠の\nおもちゃ⁠の​片付け⁠は​もっと⁠きらい⁠です。	Walaupun {NAME:P1} tidak suka bubur, dia lebih tidak suka\nlagi membersihkan mainannya setelah mainan itu digunakan.	{NAME:P1} bukan sahaja tidak suka akan bubur,\nbahkan dia jauh lebih tidak suka membersihkan mainannya selepas bermain.	كانت {NAME:P1} تكره العصيدة،\nوما كانت تكرهه أكثر هو توضيب ألعابها بعد اللعب بها.
girl.page.11	{NAME:P1} dreamed of how cool it would be\nto leave her toys wherever she wished and play whenever she wanted.	{NAME:P1} мечтала, как круто было бы оставлять игрушки,\nгде вздумается, и играть с ними, когда захочется.	{NAME:P1} träumte davon, wie großartig es wäre, das Spielzeug\neinfach liegen zu lassen, um damit zu spielen, wann immer sie wollte.	{NAME:P1} rêvait d’un monde où elle pourrait jouer\net laisser ses jouets où bon lui semblait.	E così pensò che sarebbe stato fantastico lasciarli in giro\nper casa e giocarci in qualunque momento.	{NAME:P1} só ficava sonhando e pensando como seria\nlegal deixar seus brinquedos onde quisesse e brincar quando quisesse.	{NAME:P1} soñaba con lo lindo que sería poder\ndejar sus juguetes en cualquier parte y jugar cuando quisiese.	{NAME:P1}​は、​自分⁠の​おもちゃ⁠を​好き⁠な​ところ⁠に​置い⁠て、\n好き⁠な​とき⁠に​遊べ⁠たら​どんなに⁠いい⁠かしら⁠と​考え⁠て​い⁠まし⁠た。	{NAME:P1} bermimpi tentang betapa enaknya kalau bisa\nmeninggalkan mainannya kapan saja dan bermain kapanpun dia mau.	{NAME:P1} mengimpikan betapa seronok jika dia dapat meninggalkan mainan\ndi mana-mana yang dia inginkan dan bermain bila-bila yang dia mahu.	أخذت {NAME:P1} تحلم بمدى روعة ترك ألعابها حيث تشاء واللعب بها متى تشاء.
girl.page.12	She became so excited, imagining the perfect day “in reverse”\nas thoughts flew through her head, one by one.	{NAME:P1} так размечталась, представляя этот\nдень «наоборот» ‒ мысли в её голове пролетали одна за другой.	Sie war richtig aufgeregt und stellte sich den perfekten „umgekehrten“\nTag vor, als die Gedanken nacheinander durch ihren Kopf kreisten.	Elle n’arrivait plus à tenir en place à force d’imaginer le parfait\njour « à l’envers ». Des centaines d’idées lui traversaient l’esprit.	Immaginare quel perfetto «giorno alla rovescia» la rendeva così felice!\nI pensieri le sfrecciavano nella mente uno dopo l’altro.	Ela ficou superanimada, imaginando o dia perfeito “ao contrário”\nenquanto os pensamentos passavam por sua cabeça, um por um.	Se entusiasmaba imaginando un perfecto día ‘al revés’\na medida que sus pensamientos discurrían en su cabeza, uno por uno.	{NAME:P1}​は、​とても⁠ワクワク⁠し⁠て、​逆さ⁠に​なっ⁠た、\nかん​ぺきな​一⁠日⁠を、​頭⁠の​中⁠で​思い​うかべ⁠まし⁠た。	Dia kegirangan, membayangkan hari “terbalik” yang sempurna\nketika di kepalanya terpikirkan beberapa hal, satu per satu.	Dia menjadi sangat teruja, membayangkan hari “terbalik” yang\nsempurna sambil fikirannya menerawang di kepala, satu demi satu.	تحمست كثيرًا عند تخيل اليوم المثالي الذي تنقلب فيه الأدوار،\nوتبادرت الأفكار إلى ذهنها واحدةً تلو الأخرى.
girl.page.13	“No brushing teeth and unlimited cartoons!\nI would let our dog inside the house and…”	«И можно будет не чистить зубы каждый день, и без конца\nсмотреть мультфильмы, и… О! Можно будет впускать собаку в дом и…»	„Kein Zähneputzen und Fernsehen, soviel ich will!\nIch würde unserem Hund erlauben, im Haus zu wohnen und…“	« Plus de brossage de dents, et dessins animés à volonté !\nJe laisserais le chien à l’intérieur de la maison et… »	«Non lavarsi mai i denti… cartoni animati illimitati…\nil cane sempre in casa con me, e poi…»	“Nunca mais escovar os dentes e assistir desenhos à vontade!\nEu deixaria o nosso cachorro entrar em casa e…”	“¡Nada de cepillarse los dientes y dibujos animados sin límites!\nY permitiría que el perro estuviese dentro de la casa y…”	「歯⁠を​みがか⁠ない⁠で、​アニメ⁠を​見​ほう​だい⁠！\n⁠犬⁠を​家⁠の​中⁠に​入れ⁠て…​」	“Tidak menggosok gigi dan boleh nonton film kartun sepuasnya!\nAku akan membiarkan anjing di dalam rumah dan…”	“Tidak perlu gosok gigi dan kartun tanpa had!\nSaya akan biarkan anjing kami di dalam rumah dan…”	”لن تكون مضطرة إلى تنظيف أسنانها بالفرشاة،\nوسيكون بوسعها مشاهدة الرسوم المتحركة! وستسمح للكلب بدخول المنزل و…“
girl.page.14	No sooner had {NAME:P1} began her last thought\nthan she drifted off to sleep, dreaming sweet dreams.	{NAME:P1} даже не успела додумать\nсвою мысль и уснула крепким сном.	Kurz nachdem {NAME:P1} ihre letzten Gedanken\nbegonnen hatte, schlief sie ein und hatte wundervolle Träume.	{NAME:P1} n’eut pas le temps de finir sa pensée\net sombra dans un sommeil peuplé de rêves magnifiques.	Non appena si disse queste ultime parole,\n{NAME:P1} cedette al sonno e cominciò dolcemente a sognare.	{NAME:P1} mal tinha terminado seu pensamento quando,\nde repente, ela caiu no sono. Pronta para uma noite de lindos sonhos.	Tan pronto como empezó su último pensamiento\n{NAME:P1} se quedó dormida, sumida en dulces sueños.	色々⁠考え⁠て​いる⁠と、​ねむく​なっ⁠て​き⁠て、​{NAME:P1}​は\n楽しい​夢⁠を​見⁠ながら、​ねむり⁠に​つき⁠まし⁠た。	Tidak lama setelah {NAME:P1} membayangkan hal terakhir,\ndia pun tertidur, dan bermimpi indah.	Tidak lama selepas {NAME:P1} melayan fikirannya yang terakhir itu,\ndia pun tertidur dan bermimpi indah.	بينما كانت {NAME:P1} تفكر في فكرتها الأخيرة،\nغطت في نوم عميق، وأخذت تحلم بأحلام سعيدة.
girl.page.15	Her mom noticed and kissed her on the forehead,	Заметив, что {NAME:P1} уже спит, мама поцеловала её в лоб,	Ihre Mutter bemerkte das, gab ihr einen Kuss auf die Stirn,	Sa maman le remarqua et l’embrassa sur le front.	La mamma si accorse che si era addormentata:\nle diede il bacio della buonanotte,	Sua mãe percebeu e deu um beijinho em sua testa,	Su mamá se dio cuenta, la besó en la frente,	お母さん⁠は、​それ⁠に​気づい⁠て、\n​{NAME:P1}​の​おでこ⁠に​キス⁠を​し⁠まし⁠た。	Ibunya melihatnya dan mencium keningnya,	Ibunya perasan dia sudah tertidur dan mengucup dahinya.	لاحظت والدتها ذلك وقبلتها على جبينها،
girl.page.16	Switching off the table lamp before leaving the room.	Выключила настольную лампу и вышла из комнаты.	Und schaltete die Nachttischlampe aus, bevor sie ihr Zimmer verließ.	Elle éteint la lampe de chevet avant de quitter la chambre.	E, prima di uscire dalla cameretta, spense la luce.	Desligando a luminária antes de sair do quarto.	Y apagó la lámpara de la mesa de luz antes de salir de la habitación.	テーブル⁠の​ライト⁠を​消し⁠て、\n​部屋⁠を​出⁠て​行き⁠まし⁠た。	Lalu mematikan lampu duduk sebelum keluar dari kamar.	Lampu meja ditutup sebelum dia meninggalkan bilik.	وأطفأت المصباح الموجود على الطاولة ثم غادرت الغرفة.
girl.page.17	In the morning, {NAME:P1} opened her eyes\nand was immediately surprised that no one had woken her up.	Утром {NAME:P1} открыла глаза\nи очень удивилась, что никто её не разбудил.	Am Morgen öffnete {NAME:P1} die Augen\nund war sofort überrascht, dass sie niemand aufgeweckt hatte.	Le matin suivant, {NAME:P1} ouvrit les yeux\net ressentit une surprise immédiate. Personne ne l’avait réveillé.	La mattina seguente, {NAME:P1} aprì gli occhi\ne rimase subito molto stupita per il fatto che nessuno l’avesse svegliata.	De manhã, {NAME:P1} abriu os olhos\ne ficou imediatamente surpresa que ninguém tinha ido acordá-la.	Por la mañana, {NAME:P1} abrió los ojos\ny se sorprendió de que nadie la hubiese despertado.	翌朝、​{NAME:P1}​は​目⁠を​さまし⁠まし⁠た⁠が、​おどろい⁠た​こと⁠に、\n誰⁠も​起こし⁠に​来⁠ませ⁠ん。	Keesokan paginya, {NAME:P1} membuka mata\ndan sontak terkejut karena tidak ada yang membangunkannya.	Pada waktu pagi, {NAME:P1} membuka matanya\ndan tiba-tiba terkejut kerana tiada sesiapa pun membangunkannya dari tidur.	في الصباح، فتحت {NAME:P1} عينيها وفوجئت على الفور بأن أحدًا لم يوقظها.
girl.page.18	She jumped out of bed and ran to find her parents.	Она вскочила с кровати и побежала посмотреть,\nкуда подевались её родители.	Sie sprang aus dem Bett und rannte los, um ihre Eltern zu finden.	Elle bondit hors du lit et se précipita à la recherche de ses parents.	Così saltò giù dal letto e corse a cercare i suoi genitori.	Ela pulou da cama e saiu correndo para encontrar seus pais.	Saltó de la cama y corrió a buscar a sus padres.	べ​ッド⁠から​とび​起きる⁠と、\n​お父さん⁠と​お母さん⁠を​探し⁠に​走り⁠まし⁠た。	Dia melompat dari tempat tidur dan berlari mencari orang tuanya.	Dia bingkas dari katil dan berlari untuk mencari ibu dan ayahnya.	قفزت من السرير وركضت لتبحث عن والديها.
girl.page.19	When she entered the living room, she noticed her mom and dad\nwere already awake, and they were watching cartoons.	Заглянув в комнату, она увидела, что мама и папа\nуже не спали: они смотрели мультфильмы.	Als sie ins Wohnzimmer kam, bemerkte sie, dass ihre Mutter\nund ihr Vater schon wach waren und Zeichentrickserien schauten.	Quand elle entra dans le salon, elle aperçut sa maman et son papa,\ndéjà réveillés, en train de regarder des dessins animés.	Quando entrò in salotto, vide che la mamma e il papà erano già svegli\ne che si stavano guardando i cartoni animati.	Quando chegou na sala, ela percebeu que sua mãe\ne seu pai já haviam acordado, e eles estavam assistindo desenhos.	Cuando entró en la sala se encontró con que su mamá y su papá\nya estaban despiertos, y estaban mirando dibujos animados.	リビング​ルーム⁠に​入る⁠と、​お父さん⁠と​お母さん⁠は​もう⁠起き⁠て​い⁠まし⁠た。\nそして⁠アニメ⁠を​見⁠て​い⁠ます。	Ketika dia memasuki ruang keluarga, dia melihat ayah\ndan ibunya sudah bangun, dan mereka sedang menonton film kartun.	Apabila dia masuk ke ruang tamu, dia perasan ibu\ndan ayahnya sudah terjaga dan mereka sedang menonton kartun.	فدخلت إلى غرفة المعيشة، وحينها لاحظت أن أمها وأباها\nكانا مستيقظين، وكانا يشاهدان الرسوم المتحركة.
girl.page.20	“{NAME:P1}!” said Mom. “You finally woke up. I am starving!”	«{NAME:P1}! ‒ сказала мама. ‒ Наконец-то\nты проснулась. Я проголодалась!»	„{NAME:P1}!“, rief ihre Mutter.\n„Endlich bist du wach. Ich habe so einen Hunger!“	« {NAME:P1} ! dit Maman. Tu es enfin réveillée, je suis affamée ! »	«{NAME:P1}!», esclamò la mamma.\n«Finalmente ti sei svegliata! Sto morendo di fame!»	“{NAME:P1}!”, disse a sua mãe.\n“Até que enfim você acordou. Eu estou morrendo de fome!”	“¡{NAME:P1}!”, dijo la mamá.\n“¡Al fin te despertaste. Muero de hambre!”	「{NAME:P1}​！」​お母さん⁠は​言い⁠まし⁠た。\n「やっと⁠起き⁠た⁠わ⁠ね。​おなか⁠が​ペコペコ⁠よ⁠！」	“{NAME:P1}!” kata Ibu. “Akhirnya kamu bangun. Aku lapar sekali!”	“{NAME:P1}!” kata Ibu. “Akhirnya kamu bangun juga. Saya lapar!”	قالت الأم: ”ها قد استيقظتِ أخيرًا يا {NAME:P1}! أنا أتضوّر جوعًا!“
girl.page.21	“Me too!” Dad chimed in.	«И я тоже», ‒ подхватил папа.	„Ich auch!“, stimmte ihr Vater mit ein.	« Moi aussi ! ajouta Papa. »	«Anch’io!», disse il papà.	“Eu também!”, disse seu pai, entrando na conversa.	¡Yo también!, intervino el papá.	「僕⁠も⁠だ⁠よ⁠！」​お父さん⁠は​言い⁠まし⁠た。	“Aku juga!” Ayah pun menimpali.	“Saya pun!” Ayah menyampuk.	أضاف الأب: ”وأنا أيضًا!“
girl.page.22	{NAME:P1} could not believe her eyes; her wildest dream\nhad come true! She was an adult, and her parents were kids!	{NAME:P1} не могла поверить своим глазам: сбылась\nеё заветная мечта! Дети стали взрослыми, а взрослые – детьми!	{NAME:P1} konnte ihren Augen nicht trauen; ihr Traum war\ntatsächlich wahr geworden! Sie war erwachsen, und ihre Eltern waren Kinder!	{NAME:P1} n’en croyait pas ses yeux. Son rêve était devenu réalité !\nElle était une adulte, et ses parents étaient des enfants !	{NAME:P1} non credeva ai suoi occhi. Il suo sogno\nera diventato realtà: lei era adulta, e i suoi genitori erano bambini!	{NAME:P1} não conseguia acreditar no que estava vendo; seu maior\nsonho tinha virado realidade! Ela era adulta e seus pais eram crianças!	{NAME:P1} no podía creer lo que veían sus ojos; ¡su sueño\nmás preciado era realidad! ¡Ella era el adulto y sus padres eran los niños!	{NAME:P1}​は​ビックリ​し⁠まし⁠た。​一番⁠の​夢⁠が​かなっ⁠た​の⁠です。\n{NAME:P1}​が​大人⁠で、​お父さん⁠と​お母さん⁠が​子供⁠に​なっ⁠た​の⁠です⁠！	{NAME:P1} tidak percaya dengan matanya; impian terliarnya sudah\nmenjadi kenyataan! Dia orang dewasa, dan orang tuanya adalah anak-anak!	{NAME:P1} berasa tidak percaya; impiannya yang paling aneh benar-benar\nterjadi! Dia kini dewasa, ibu dan ayah pula menjadi kanak-kanak!	لم تستطع {NAME:P1} أن تصدق عينيها؛ فقد تحقق حلمها الجميل،\nوأصبحت كبيرة، بينما أصبح والداها طفلين صغيرين!
girl.page.23	She quickly ran to the kitchen, stood on a chair…	Она помчалась на кухню, забралась на стул…	Sie rannte schnell in die Küche, stellte sich auf einen Stuhl…	Elle se rendit vite dans la cuisine, monta sur une chaise…	Corse in cucina, salì sulla sedia,	Ela foi correndo para a cozinha, subiu em uma cadeira…	Corrió rapidamente a la cocina, se paró en una silla…	{NAME:P1}​は​すぐ⁠に​キッチン⁠に​かけつけ、\n​イス⁠の​上⁠に​立ち⁠まし⁠た…	Dia berlari cepat menuju dapur, berdiri di atas kursi…	Dia cepat-cepat berlari ke dapur, berdiri di atas kerusi…	ركضت بسرعة إلى المطبخ، ووقفت على كرسي…
girl.page.24	…and fetched some chocolate from the far-away shelf\nwhere Mom always hid candy.	…и достала шоколад с дальней полки, на которой мама прятала сладости.	…und griff nach der Schokolade im hinteren Regal,\nwo ihre Mutter immer die Süßigkeiten versteckte.	…et mit la main sur le chocolat de l’étagère du fond\noù Maman cachait toujours les sucreries.	E prese la cioccolata dallo scaffale\nnel quale la mamma nascondeva sempre i dolci.	…e pegou alguns doces que ficavam em uma prateleira\nbem alta – sua mãe sempre escondia os doces lá!	…y buscó el chocolate en el estante más alto,\ndonde mamá encondía las golosinas.	そして、​お母さん⁠が​いつも⁠お菓子⁠を​かくし⁠て​いる\nキッチン⁠の⁠た​なから、​チョコレート⁠を​取り出し⁠まし⁠た。	…dan mengambil beberapa cokelat dari rak yang jauh\nyang selalu digunakan Ibu untuk menyembunyikan permen.	…lalu mengambil sedikit coklat dari rak paling\nhujung tempat Ibu selalu menyembunyikan gula-gula.	…وأحضرت بعض الشوكولاتة من الرف العالي\nالذي كانت الأم تخبئ الحلوى فيه دائمًا.
girl.page.25	She brought the treats to Mom and Dad, who were in the midst\nof grabbing all the toys they could find in the toybox.	Она схватила конфеты и побежала обратно в комнату,\nгде мама и папа уже достали все игрушки, которые нашли в коробке.	Sie brachte die Riegel zu ihren Eltern, die gerade dabei waren,\nalle Spielsachen aus der Spielzeugtruhe herauszuräumen.	Elle amena les friandises à Maman et Papa qui étaient en train\nde prendre tout ce qu’ils pouvaient dans la boîte à jouets.	Portò i dolcetti a mamma e papà,\nche nel frattempo stavano tirando fuori tutti i giocattoli che trovavano.	Ela levou as guloseimas para seus pais, que agora estavam ocupados\ntentando pegar todos os brinquedos que podiam da caixa de brinquedos.	Les llevó las golosinas a mamá y papá, que estaban sacando\ntodos los juguetes que podían encontrar en la caja de los juguetes.	おもちゃ⁠箱⁠の​中⁠から、​おもちゃ⁠を​全部​取り出し⁠て​いる、\nお母さん⁠と​お父さん⁠に、​その⁠お⁠やつ⁠を​持っ⁠て​行き⁠まし⁠た	Dia membawakan makanan untuk Ibu dan Ayah, yang sedang\nmengambil semua mainan yang bisa mereka ambil di kotak mainan.	Dia membawakan makanan ringan itu untuk Ibu dan Ayah\nyang sedang menyambar semua mainan yang ditemukan dalam kotak mainan.	أحضرت الحلويات إلى الأم والأب،\nاللذين باشرا اللعب بجميع الألعاب الموجودة في صندوق الألعاب.
