Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
boy.page.40	Just then, {NAME:P2} friends cheered down to him from the tree-top.\n“You can do this, {NAME:P1}, come and join us at the top!”	И в этот момент друзья бельчонка ободряюще закричали ему:\n«Ты сделаешь это, {NAME:P1}. Поднимайся к нам на вершину!»	In diesem Moment riefen seine Freunde ihm vom Wipfel ermutigend zu:\n„Du schaffst es, {NAME:P1}. Komm zu uns herauf!“	C’est alors qu’il entendit les encouragements de ses amis :\n« Tu peux le faire, {NAME:P1}. Rejoins-nous au sommet ! »	Ma in quel momento, dalla cima dell’albero, sentì le voci dei suoi amici:\n«Ehi, {NAME:P1}! Ci sei quasi! Puoi farcela!»	Nesse momento, os amigos de {NAME:P1} o incentivaram do topo\nda árvore: “Você consegue, {NAME:P1}, venha e junte-se a nós no topo!”	Fue entonces cuando los amigos de {NAME:P1} lo alentaron desde\nlo alto. “¡Tú puedes, {NAME:P1}, ven y únete a nosotros en la cima!”	その⁠時、​{NAME:P1}​の​友達⁠が​頂上⁠から​応援​し⁠て​くれ⁠まし⁠た。\n「{NAME:P1}​なら​できる、​ここ⁠に​来⁠て​一緒⁠に​楽しも⁠う⁠！」	Pada saat itulah, teman-teman {NAME:P1} meneriakinya dari puncak pohon.\n“Kamu pasti bisa, {NAME:P1}, ayo ikut kami di atas!”	Sejurus kemudian, kawan-kawan {NAME:P1} bersorak dari puncak pokok.\n“Kamu boleh, {NAME:P1}, datang dan sertai kami di puncak!”	وفي تلك اللحظة، صاح أصدقاء {NAME:P1} من أعلى الشجرة:\n”بإمكانك فعلها يا {NAME:P1}، هيا انضم إلينا في الأعلى!“
boy.page.41	Encouraged by his friends, {NAME:P1} looked up, faced his fears\nand bravely climbed to the very top of the tree.	Вдохновлённый друзьями, {NAME:P1} посмотрел вверх,\nпоборол страх и смело вскарабкался на самую верхушку дерева.	Von seinen Freunden angefeuert, blickte {NAME:P1} nach oben,\nbesiegte seine Angst und kletterte mutig auf den Baumwipfel.	Motivé par les cris de ses amis, {NAME:P1} regarda en haut, surmonta sa peur\net grimpa courageusement jusqu’au sommet de l'arbre.	Incoraggiato, {NAME:P1} alzò lo sguardo, cercò di mandar\nvia le sue paure e riprese a salire con coraggio verso la cima.	Encorajado por seus amigos, {NAME:P1} olhou para cima,\nenfrentou seus medos e, corajosamente, subiu até o topo da árvore.	Alentado por sus amigos, {NAME:P1} miró hacia arriba,\nenfrentó sus miedos y trepó valientemente hasta la copa del árbol.	友達⁠に​応援​さ⁠れ⁠て、​{NAME:P1}​は​顔⁠を​上げ⁠まし⁠た。\n怖⁠さ⁠に​立ち向かっ⁠て、​勇敢⁠に、​頂上⁠まで​登り​切り⁠まし⁠た。	Dengan dorongan teman-temannya, {NAME:P1} mendongakkan kepala,\nmelawan rasa takutnya dan dengan berani memanjat sampai ke puncak pohon.	Dengan galakan kawan-kawannya, {NAME:P1} memandang ke atas,\nmenghadapi rasa takutnya dan memanjat dengan berani ke puncak yang tertinggi.	شجّعه أصدقاؤه، فنظر {NAME:P1} إلى الأعلى،\nوتحدى خوفه، وصعد بِشجاعة إلى قمة الشجرة.
boy.page.42	And the wise old owl was right, {NAME:P1} did receive\na wonderful reward. He felt fantastic, and he was no longer afraid.	Мудрая сова оказалась права. {NAME:P1} получил замечательное\nвознаграждение – он чувствовал себя замечательно и больше не боялся.	Die weise Eule hatte recht, {NAME:P1} erhielt eine wunderbare Belohnung:\nEr fühlte sich blendend und hatte keine Angst mehr.	Maître Hibou avait raison. {NAME:P1} fut bien récompensé :\nil se sentait incroyablement bien et n'avait plus peur.	Il vecchio gufo aveva ragione: {NAME:P1} ottenne una grande ricompensa.\nSi sentiva improvvisamente più leggero, perché non aveva più paura!	E a velha e sábia coruja estava certa – {NAME:P1} de fato recebeu\numa recompensa maravilhosa. Ele se sentia incrível e não estava com medo.	El sabio y anciano búho tenía razón; {NAME:P1} obtuvo\nuna maravillosa recompensa. Se sentía fantástico y ya no tenía miedo.	あの⁠歳⁠を​とっ⁠た​賢い​フクロウ⁠の​言っ⁠た​通り⁠でし⁠た。​すばらしい​もの⁠を\n手⁠に​入れ⁠まし⁠た。​怖⁠さ⁠は​消え、​すばらしい​気分⁠に​なり⁠まし⁠た。	Dan si burung hantu tua nan bijak itu memang benar, {NAME:P1}\nmendapatkan imbalan luar biasa. Dia merasa hebat, dan tidak takut lagi.	Betul kata burung hantu yang tua tetapi bijaksana, {NAME:P1} memang\nmenerima ganjaran menakjubkan. Dia berasa hebat dan tidak lagi takut.	وكانت البومة الحكيمة على حق، فقد حصل {NAME:P1} على مُكافأة رائعة.\nشعر بِسعادة غامرة، ولم يَعد يشعر بِالخوف.
boy.page.43	And as he sat with his friends to gaze across the lush, green forest,\nthe view was truly wonderful.	И когда он уселся с друзьями и взглянул на пышный зелёный лес,\nэто зрелище было поистине чудесным.	Als er sich mit seinen Freunden hinsetzte und den herrlichen grünen\nWald betrachtete, bot sich ihnen ein wahrlich wundervoller Anblick.	Et une fois assis avec ses amis,\nil put découvrir la vue magnifique qu’offrait le bois vert et touffu.	E mentre se ne stava seduto con i suoi amici, poté vedere con i suoi occhi\nche la foresta, da lassù, era davvero meravigliosa!	E enquanto ele se sentava com seus amigos,\nele contemplava a floresta exuberante. A vista era realmente maravilhosa.	Y sentado con sus amigos contemplaba el paisaje,\nel maravilloso espectáculo del exuberante bosque verde.	{NAME:P1}​は​友達⁠たち⁠と​一緒⁠に​座り、​緑⁠が​輝く​とっても⁠きれい⁠な\n森⁠を​見渡し⁠まし⁠た。​それ⁠は​本当に⁠きれい⁠な​もの⁠でし⁠た。	Dan tatkala dia duduk bersama teman-temannya sembari menatap\nhutan nan subur dan hijau itu, pemandangannya sungguh luar biasa.	Dan ketika dia duduk bersama kawan-kawannya untuk merenung nun\nke arah hutan yang subur menghijau, pemandangannya benar-benar indah.	جلس مع أصدقائه يُشاهدون الغابة الخضراء الجميلة\nمن أعلى الشجرة. كان المنظر رائعًا حقًا.
girl.description	What challenges would you overcome in the pursuit of your\ndream? Embark on a daring adventure as a brave young\nsquirrel tries to climb the tallest tree in the forest.\nChallenges await at every step!	Какие препятствия ты могла бы преодолеть в погоне\nза своей мечтой? Начни смелое путешествие, так же как\nсмелая белка, которая пытается влезть на самое высокое\nдерево в лесу. Препятствия встречаются на каждом шагу!	Welche Hindernisse würdest du für deinen Traum überwinden? Erlebe ein spannendes Abenteuer und sei dabei, wenn ein mutiges Eichhörnchen den höchsten Berg im Wald erklimmt. Überall lauern Hindernisse!	Jusqu'où iras-tu pour atteindre ton rêve ? Entreprends un\nvoyage audacieux comme le petit écureuil qui veut grimper\nen haut du plus grand arbre de la forêt. A chaque branche,\nt’attend un nouvel obstacle !	Quali prove affronteresti per inseguire un sogno? Vivi\nl’avventura di una scoiattolina coraggiosa che cerca\ndi arrampicarsi sull’albero più alto della foresta. A ogni ramo,\nti aspetta una nuova sfida!	Que desafios você enfrentaria em busca do seu sonho?\nEmbarque nesta aventura ousada sobre uma esquilo jovem\ne corajosa que tenta escalar a árvore mais alta da floresta.\nOs desafios estão por toda parte!	¿Qué desafíos enfrentarías para alcanzar tus sueños?\nSumate a una audaz aventura en la que una joven\ny valiente ardilla intenta trepar el árbol más alto del bosque.\n¡Encontrará desafíos a cada paso!	夢を達成するために挑戦しなきゃいけないことは何かな？冒険の旅に出る勇敢なリスになって、森一番の高い木を登りきろう！たくさんの挑戦が待ってるよ！	Tantangan apa yang akan kamu atasi dalam mengejar mimpi? Mulailah petualangan penuh nyali sebagai seekor tupai muda pemberani yang memanjat pohon tertinggi di hutan. Beragam tantangan menanti di setiap langkah!	Apakah cabaran yang perlu kamu atasi dalam mengejar impian kamu? Mulakan pengembaraan yang amat berani ketika anak tupai cuba memanjat pokok paling tinggi di hutan. Cabaran menanti pada setiap langkah!	ما هي التحديات التي ستُواجهينها في سبيل تحقيق حلمك؟ انطلقي في مُغامرةٍ جريئة مع سنجبة شُجاعة تحاول تسلّق أعلى شجرة في الغابة، مُواجهةً مخاطرًا ومُفاجآتٍ في كل خطوة!
girl.description.iphone	What challenges would you overcome in the pursuit of your dream?\nEmbark on a daring adventure as a brave young squirrel tries to climb\nthe tallest tree in the forest. Challenges await at every step!	Какие препятствия ты могла бы преодолеть в погоне за своей мечтой?\nНачни смелое путешествие, так же как смелая белка, которая пытается\nвлезть на самое высокое дерево в лесу.	Welche Hindernisse würdest du für deinen Traum überwinden? Erlebe ein spannendes Abenteuer und sei dabei, wenn ein mutiges Eichhörnchen den höchsten Berg im Wald erklimmt. Überall lauern Hindernisse!	Jusqu'où iras-tu pour atteindre ton rêve ? Entreprends un voyage audacieux\ncomme le petit écureuil qui veut grimper en haut du plus grand arbre\nde la forêt. A chaque branche, t’attend un nouvel obstacle !	Quali prove affronteresti per inseguire un sogno? Vivi l’avventura\ndi una scoiattolina coraggiosa che cerca di arrampicarsi sull’albero\npiù alto della foresta. A ogni ramo, ti aspetta una nuova sfida!	Que desafios você enfrentaria em busca do seu sonho? Embarque nesta\naventura ousada sobre uma esquilo jovem e corajosa que tenta escalar\na árvore mais alta da floresta. Os desafios estão por toda parte!	¿Qué desafíos enfrentarías para alcanzar tus sueños? Sumate\na una audaz aventura en la que una joven y valiente ardilla intenta trepar\nel árbol más alto del bosque. ¡Encontrará desafíos a cada paso!	夢を達成するために挑戦しなきゃいけないことは何かな？冒険の旅に出る勇敢なリスになって、森一番の高い木を登りきろう！たくさんの挑戦が待ってるよ！	Tantangan apa yang akan kamu atasi dalam mengejar mimpi? Mulailah petualangan penuh nyali sebagai seekor tupai muda pemberani yang memanjat pohon tertinggi di hutan. Beragam tantangan menanti di setiap langkah!	Apakah cabaran yang perlu kamu atasi dalam mengejar impian kamu? Mulakan pengembaraan yang amat berani ketika anak tupai cuba memanjat pokok paling tinggi di hutan. Cabaran menanti pada setiap langkah!	ما هي التحديات التي ستُواجهينها في سبيل تحقيق حلمك؟ انطلقي في مُغامرةٍ جريئة مع سنجبة شُجاعة تحاول تسلّق أعلى شجرة في الغابة، مُواجهةً مخاطرًا ومُفاجآتٍ في كل خطوة!
girl.page.1	Deep in the woods there once lived a squirrel, {NAME:P1},\nwho had never climbed a tree.	В густом лесу жила-была белочка {NAME:P1},\nкоторая никогда не влезала на дерево.	Tief im Wald lebte einst das Eichhörnchen {NAME:P1},\ndas noch nie auf einen Baum geklettert war.	Au fond des bois vivait un petit écureuil qui s’appelait {NAME:P1}\net qui n’avait jamais encore grimpé à un arbre.	C’era una volta, nella foresta più fitta, una scoiattolina\ndi nome {NAME:P1}, che non si era mai arrampicata su un albero.	Nas profundezas da floresta, vivia uma esquilo chamada {NAME:P1}.\nEla nunca tinha subido em uma árvore.	Había una vez una ardilla, {NAME:P1},\nque vívía en lo más profundo del bosque y nunca había trepado a un árbol.	森⁠の​奥深く⁠に、​まだ⁠一⁠度⁠も​木⁠に​登っ⁠た​こと⁠の​ない、\n{NAME:P1}​という​リス⁠が​い⁠まし⁠た。	Alkisah nun jauh di tengah hutan, hiduplah seekor tupai,\n{NAME:P1}, yang tidak pernah memanjat pohon seumur hidupnya.	Pada suatu masa, jauh di dalam hutan tinggal seekor tupai,\n{NAME:P1}, yang tidak pernah memanjat pokok.	في أعماق الغابة، عاشت سنجبةٌ صغيرةٌ تُدعى {NAME:P1}.\nلم تَتسلق أي شجرة في حياتها.
girl.page.2	Every day she would gaze up at the tree tops,\ndreaming of all the wonderful adventures she might have up there.	Каждый день она вглядывалась в вершины деревьев,\nмечтая о чудесных приключениях, которые ожидали её там, наверху.	Jeden Tag blickte sie zum Wipfel der Bäume empor, wobei sie\nvon den wundervollen Abenteuern träumte, die sie dort oben erwarteten.	Chaque jour, {NAME:P1} scrutait les cimes\nen rêvant aux merveilleuses aventures qui l'attendaient là-haut.	Ogni giorno guardava a lungo le cime degli alberi\ne sognava le belle avventure che avrebbe potuto vivere lassù.	Todos os dias, ela ficava observando o topo das árvores e sonhando\ncom todas as maravilhosas aventuras que poderia encontrar por lá.	Contemplaba las copas de los árboles todos los días,\nsoñando con las maravillosas aventuras que allí podría pergeñar.	毎日、​{NAME:P1}​は​木⁠の​てっぺん⁠を​見つめ、​そこ⁠に\nどんな⁠冒険⁠が​広がっ⁠て​いる​の⁠か⁠を​想像​し⁠ます。	Setiap hari dia melihat ke atas puncak pepohonan, memimpikan\nsemua petualangan seru yang mungkin bisa dia nikmati di atas sana.	Setiap hari dia akan merenung jauh ke puncak pokok, mengimpikan\nsemua pengembaraan hebat yang mungkin ditemuinya nun di atas.	كانت تقضي أوقاتها تُحدّق في قمم الأشجار العالية،\nتَحلم بِمُغامراتٍ مُثيرة في ذلك العالم المجهول.
girl.page.3	But the trees seemed so high and she was just too afraid.	Но деревья выглядели слишком высокими, и она боялась.	Aber die Bäume schienen so hoch zu sein, und sie hatte zu viel Angst.	Mais les arbres semblaient trop grands et lui faisaient peur.	Ma gli alberi erano così alti, e lei aveva tanta paura!	Mas as árvores pareciam altas demais e ela tinha muito medo.	Pero los árboles parecían tan altos, y ella tenía mucho miedo.	しかし、​木⁠は​とても⁠高く、\n​{NAME:P1}​は​怖く⁠て​登れ⁠ませ⁠ん⁠でし⁠た。	Tetapi pohon-pohon itu terlalu tinggi dan dia terlalu ketakutan.	Namun pokok-pokok itu kelihatan terlalu tinggi dan dia pula terlalu takut.	لكن الأشجار بدت لها شاهقة للغاية، وكان الخوف يَتملّكها كلما فكّرت في تسلّقها.
girl.page.4	One day, {NAME:P2} friends were happily playing\nin the highest tree in the forest.	Однажды друзья {NAME:P2} радостно играли\nна самом высоком дереве в лесу.	Eines Tages spielten die Freunde von {NAME:P1}\nfröhlich im höchsten Baum des Waldes.	Un jour, ses amis s’amusaient sur le plus grand arbre de la forêt.	Un giorno, gli amici di {NAME:P1} stavano\ngiocando sull’albero più alto della foresta.	Certo dia, os amigos da {NAME:P1} estavam\nbrincando felizes na árvore mais alta da floresta.	Un día, los amigos de {NAME:P1} estaban\njugando alegremente en el árbol más alto del bosque.	ある⁠日、​{NAME:P1}​の​友達⁠たち⁠が、\n森⁠で​一番​高い​木⁠の​上⁠で​遊ん⁠で​い⁠まし⁠た。	Suatu hari, teman-teman {NAME:P1} sedang riang\nbermain di pohon tertinggi yang ada di hutan itu.	Suatu hari, kawan-kawan {NAME:P1} bermain\ndengan gembira di atas pokok tertinggi di dalam hutan.	وفي أحد الأيام، كانت صديقات {NAME:P1} تلعبن بِمرح في أعلى شجرة في الغابة.
girl.page.5	She wanted to join them so much that she decided to face her fear.	Она хотела поиграть с ними так сильно,\nчто решила встретиться со своим страхом лицом к лицу.	Sie wollte so gerne mit ihnen spielen,\ndass sie beschloss, sich ihrer Angst zu stellen.	{NAME:P1} avait tellement envie de se joindre à eux\nqu'elle décida de dompter sa peur.	A {NAME:P1} sarebbe piaciuto un sacco poter\ngiocare con loro, e così decise di affrontare la sua paura.	Ela queria tanto se juntar aos seus amigos que decidiu encarar seu medo.	Anhelaba tanto jugar con ellos que decidió enfrentar sus miedos.	{NAME:P1}​は、​どうしても⁠一緒⁠に​遊び⁠たかっ⁠た⁠ので、\nついに⁠高い​木⁠に​登る​怖⁠さ⁠に​立ち向かう​こと⁠に​し⁠まし⁠た。	Dia sangat ingin bergabung dengan mereka sehingga\ndia memutuskan untuk menghadapi rasa takutnya.	Dia amat ingin menyertai mereka sehingga dia\nmemutuskan untuk menghadapi ketakutannya.	أرادت الانضمام إليهن، فَقرّرت مُواجهة مخاوفها.
girl.page.6	So looking up, she took a deep breath, and bravely began to climb.	И вот, глядя наверх, она глубоко вдохнула\nи начала смело карабкаться по дереву.	Also blickte sie nach oben, atmete tief\nein und begann mutig, den Baum hochzuklettern.	Elle leva les yeux, pris une profonde inspiration et,\néquipée de tout son courage, se mit à grimper à l'arbre.	Guardò in alto, fece un gran respiro e, facendosi coraggio, cominciò a salire.	Olhando para cima, ela respirou fundo e,\ncorajosamente, começou a escalar.	Así que miró hacia arriba, respiró hondo y empezó a trepar valientemente.	木⁠を​見上げ、​深呼吸⁠を​し、\n​そして⁠勇気⁠を​出し⁠て​木⁠に​登り​始め⁠まし⁠た。	Dengan menatap ke atas, dia menarik napas dalam-dalam,\nlalu memberanikan diri mulai memanjat.	Maka sambil melihat ke atas, dia menghela nafas\nyang dalam dan mula memanjat dengan berani.	رفعت رأسها نحو الأعلى، وأخذت نفسًا عميقًا، ثم بدأت بِتسلّق الشجرة بِشجاعة.
girl.page.7	At the first branch, {NAME:P1} met the wise old forest owl,\nresting after a busy night's hunting.	На самой нижней ветке {NAME:P1} встретила старую мудрую\nлесную сову, которая отдыхала после нелёгкой ночной охоты.	Auf dem untersten Ast traf {NAME:P1} eine alte weise Waldeule,\ndie sich nach einer anstrengenden nächtlichen Jagd ausruhte.	Sur la branche la plus basse {NAME:P1} rencontra un vieil hibou\nqui se reposait de sa longue nuit de chasse.	Al primo ramo, {NAME:P1} incontrò il vecchio gufo saggio,\nche stava facendo un riposino dopo una dura notte di caccia.	No primeiro galho, {NAME:P1} encontrou a velha\ne sábia coruja da floresta, descansando após uma longa noite de caça.	En la primer rama, {NAME:P1} se encontró con el sabio y anciano\nbúho del bosque descansando después de una ajetreada noche de caza.	最初⁠の​枝⁠で、​{NAME:P1}​は、​歳⁠を​とっ⁠た​賢い​フクロウ⁠に​会い⁠まし⁠た。\n昨日⁠の​夜⁠の​狩り⁠で​疲れ⁠て、​休ん⁠で​いる​よう⁠です。	Di dahan pertama, {NAME:P1} bertemu dengan burung hantu yang tua\ndan bijak, yang tengah beristirahat setelah sibuk berburu semalam suntuk.	Di dahan yang pertama, {NAME:P1} bertemu dengan burung hantu yang tua\ntetapi bijaksana, sedang berehat selepas sibuk berburu pada malamnya.	عند أوّل غصن في الشجرة، التقت {NAME:P1} بِبومة الغابة الحكيمة،\nالتي كانت تستريح بعد ليلةٍ طويلة من الصيد.
girl.page.8	“Good morning young squirrel, how are you today?” said the owl.	«Доброе утро, юная белочка! Как поживаешь?» – спросила сова.	„Guten Morgen, kleines Eichhörnchen! Wie geht es dir heute?“, fragte die Eule.	« Bonjour, petit écureuil ! Comment vas-tu ? » lui demanda le hibou.	«Buongiorno, scoiattolina, come va?», chiese il gufo.	“Bom dia, menina esquilo, tudo bem?”, disse a coruja.	“Buenos días, joven ardilla, ¿cómo estás hoy?” dijo el búho.	「おはよう、​若い​リス⁠ちゃん、​調子⁠は​どう⁠じゃい⁠？」\nフクロウ⁠は​言い⁠まし⁠た。	“Selamat pagi tupai muda, apa kabarmu hari ini?” sapa si burung hantu.	“Selamat pagi anak tupai, apa khabar kamu hari ini?” tanya burung hantu.	قالت البومة: ”صباح الخير أيتها السنجبة الصغيرة، كيف حالُكِ اليوم؟“
girl.page.9	“Good morning, Mr Owl” replied {NAME:P1}, “This is the first time\nI've ever climbed a tree and I'm quite frightened.”	«Доброе утро, тётушка Сова, – ответила {NAME:P1}. – Я впервые\nлезу на дерево, и мне очень страшно».	„Guten Morgen, Herr Eule“, erwiderte {NAME:P1}.\n„Ich klettere zum ersten Mal auf einen Baum und habe ziemlich Angst.“	« Bonjour, Maître Hibou, répondit {NAME:P1}.\nC’est la première fois que grimpe à un arbre et j'ai très peur. »	«Buongiorno, signor gufo», rispose {NAME:P1}. «È la prima volta\nche mi arrampico su un albero e ho un po’ di paura».	“Bom dia, senhora coruja”, respondeu {NAME:P1}.\n“Esta é a primeira vez que subo em uma árvore e estou com muito medo.”	“Buenos días, señor búho”, contestó {NAME:P1}.\n“Esta es la primera vez que trepo a un árbol y estoy un poco asustada”.	「おはよう、​フクロウ⁠さん⁠！」​{NAME:P1}​は​言い⁠まし⁠た。\n「木⁠に​登る​の⁠が​初めて⁠で、​正直​とっても⁠怖い​ん⁠です」	“Selamat pagi, Pak Burung Hantu” jawab {NAME:P1},\n“Ini pertama kalinya aku memanjat pohon dan aku lumayan ketakutan.”	“Selamat pagi, En Burung Hantu” balas {NAME:P1},\n“Inilah kali pertama saya memanjat pokok dan saya agak ketakutan.”	أجابتها {NAME:P1}: ”صباح الخير يا أيتها البومة.\nهذه هي المرة الأولى التي أَتسلّق فيها شجرة، وأنا خائفةٌ قليلاً“.
girl.page.10	“Don't be afraid” said the wise old owl “Just climb one branch at a time.”	«Не бойся, – сказала старая мудрая\nсова. – Просто влезай на одну ветку за раз».	„Fürchte dich nicht“, sagte die alte weise Eule.\n„Klettere einfach nur von einem Ast zum nächsten.“	« N'aie pas peur, lui dit le vieux sage.\nIl te suffit de grimper une branche à la fois. »	«Non avere paura», rispose il vecchio gufo saggio.\n«Basta che sali su un ramo alla volta».	“Não tenha medo”, disse a velha e sábia coruja.\n“É só subir em um galho de cada vez.”	“No tengas miedo” dijo el sabio y anciano búho. “Salta una rama a la vez”.	「大丈夫⁠じゃ、​怖がる​こと⁠は​ない」​歳⁠を​とっ⁠た​賢い\nフクロウ⁠は​言い⁠まし⁠た。​「枝⁠を​目指し⁠て​登れ​ばいいん⁠じゃ⁠よ」	“Jangan takut” kata burung hantu yang tua dan bijak itu\n“Panjat saja dahannya satu per satu.”	“Jangan takut” kata burung hantu yang tua tetapi bijaksana itu\n“Panjat sahaja dahan itu satu demi satu.”	قالت لها البومة الحكيمة: ”لا تَخافي. اصعدي غصنًا بِعد غصن“.
girl.page.11	“You will face many challenges in the tree, but keep going,\nfor when you get to the top you will receive a wonderful reward.”	«На дереве ты повстречаешь множество препятствий.\nНо продолжай лезть наверх, и тебя ждёт чудесное вознаграждение».	„Im Baum triffst du auf viele Hindernisse. Aber klettere immerzu weiter,\ndenn ganz oben erwartet dich eine wunderbare Belohnung.“	« Tu rencontreras de nombreux obstacles. Mais tu ne dois pas abandonner,\ntu dois continuer et une fois en haut tu seras bien récompensée. »	«Dovrai affrontare molte prove su questo albero, ma non fermarti.\nQuando sarai in cima, otterrai una grande ricompensa».	“Você vai encontrar muitos desafios pela árvore, mas não desista,\npois quando chegar ao topo, você vai receber uma recompensa maravilhosa.”	“Te enfrentarás a muchos desafíos en el árbol pero sigue avanzando,\ny cuando llegues a la cima obtendrás una maravillosa recompensa”.	「色々⁠な​挑戦⁠が​やってくる⁠じゃろ⁠う。​じゃが、​登り​続け​なさい。\n頂上⁠まで​続け⁠られる⁠と、​とても⁠すばらしい​もの⁠が​返っ⁠て​くる⁠よ」	“Kamu akan menghadapi banyak tantangan di pohon ini, tapi teruslah naik,\nkarena ketika sampai ke puncak, kamu akan menerima imbalan luar biasa.”	“Kamu akan menghadapi banyak cabaran di pokok ini, tapi teruslah memanjat,\nkerana ketika kamu tiba di puncak, kamu akan menerima ganjaran hebat.”	”ستُواجهين العديد من العقبات في الشجرة، لكن استمري في التسلق،\nفعندما تصلين إلى القمة ستحصلين على مُكافأة رائعة“.
girl.page.12	“Thank you Mr Owl” replied {NAME:P1}, and she continued to climb.	«Спасибо, тётушка Сова», – ответила {NAME:P1} и полезла дальше.	„Vielen Dank, Herr Eule“, antwortete {NAME:P1} und kletterte weiter.	« Merci, Maître Hibou, » lui répondit {NAME:P1}\navant de se remettre à grimper.	«La ringrazio, signor gufo», disse {NAME:P1}, e continuò a salire.	“Muito obrigada, senhora coruja”, respondeu {NAME:P1},\ne ela continuou a escalar.	“Gracias, señor búho”, contestó {NAME:P1} y continuó trepando.	「ありがとう、​フクロウ⁠さん」​{NAME:P1}​は​そう⁠返し、\nまた⁠頂上⁠に​向け⁠て​登り​始め⁠まし⁠た。	“Terima kasih, Pak Burung Hantu”\njawab {NAME:P1}, dan dia pun terus memanjat.	“Terima kasih En Burung Hantu” balas {NAME:P1}, dan dia terus memanjat.	أجابت {NAME:P1}: ”شكرًا لكِ، سيدتي البومة“، ثم أكملت طريقها صعودًا.
girl.page.13	At the second branch {NAME:P1} happened upon a big brown bear,\nlazily dozing after having eaten all the honey from the bees nest in the tree.	На второй ветке {NAME:P1} повстречала большого бурого медведя,\nлениво отдыхающего после того, как он съел весь мёд у пчёл на дереве.	Auf dem zweiten Ast traf {NAME:P1} einen Bären, der faulenzte,\nnachdem er all den Honig aus einem Bienennest am Baum gegessen hatte.	Sur la deuxième branche {NAME:P1} rencontra un grand ours brun\nqui somnolait, repu d’avoir mangé tout le miel de la ruche de l’arbre.	Al secondo ramo, {NAME:P1} trovò un enorme orso bruno che dormiva,\nsazio del miele che aveva trovato in un alveare sull’albero.	No segundo galho, {NAME:P1} encontrou um grande urso marrom,\ncochilando preguiçosamente depois de comer todo o mel da colmeia da árvore.	En la segunda rama, {NAME:P1} se topó con un gran oso pardo\ndormitando después de haberse comido toda la miel de la colmena del árbol.	二つ⁠目⁠の​枝⁠の​ところ⁠で、​{NAME:P1}​は、​この⁠木⁠に​あっ⁠た\nハチミツ⁠を​全部​食べ⁠て、​寝⁠て​い⁠た​茶色⁠の​大きい​クマ⁠に​出会い⁠まし⁠た。	Di dahan kedua {NAME:P1} bertemu beruang cokelat besar,\nyang terkantuk-kantuk setelah memakan semua madu dari sarang lebah di pohon itu.	Di dahan yang kedua {NAME:P1} tersua beruang perang yang besar,\ntidur kemalasan selepas memakan madu daripada sarang lebah di pokok ini.	عند الغصن الثاني، وَجدت {NAME:P1} دُبًا بُنيًا كبيرًا يَغُطُّ\nفي نومٍ عميق بعد أن أكل كل العسل من خَلية النحل في الشجرة.
girl.page.14	“Go back squirrel!” Said the bear. “I'm about to have a snooze.\nMy belly is filled to bursting and I will not be moved.”	«Возвращайся назад, белка, – сказал медведь. – Я собираюсь поспать.\nМой живот переполнен, и я не сдвинусь с места».	„Geh zurück, Eichhörnchen“, sagte der Bär. „Ich möchte schlafen.\nMein Bauch ist so voll vom Honig, dass ich mich nicht rühren kann.“	« Passe ta route, petit écureuil, dit l’ours. C'est l'heure de ma sieste.\nJ’ai bien mangé et il est hors de question que je bouge. »	«Gira al largo», brontolò l’orso. «Devo fare il mio sonnellino.\nHo la pancia piena e non ho intenzione di muovermi da qui».	“Por aqui, não, esquilo!”, disse o urso. “Agora é hora do meu cochilo.\nMinha barriga está cheia a ponto de estourar e não vou sair daqui.”	“¡Vuelve, ardilla!” dijo el oso. “Estoy a punto de dormir una siesta.\nMi barriga está tan llena que va a reventar, y no me moveré”.	「戻り⁠な、​リス⁠！」​クマ⁠が​言い⁠まし⁠た。\n「食べ​過ぎ⁠て​動け⁠ない⁠から、​もう⁠一⁠回⁠寝る​ところ⁠な​ん⁠だ」	“Kembalilah, tupai!” Kata si beruang. “Aku akan tidur sebentar.\nPerutku kekenyangan dan aku tidak bisa diganggu.”	“Pergi balik tupai!” Kata beruang. “Saya baru saja ingin tidur.\nPerut saya kekenyangan dan saya tidak akan beralih.”	قال الدب: ”عُودي من حيث أتيتِ أيتها السنجبة!\nأنا على وشك النوم. بطني ممتلئة للغاية ولن أتحرك“.
girl.page.15	“How can I get past?” {NAME:P1} wondered.	«Но как мне пройти?» – задумалась {NAME:P1}.	„Wie komme ich hier nur vorbei?“, fragte sich {NAME:P1}.	« Mais comment vais-je passer ? » se demanda {NAME:P1}.	«Come farò a passare?», si chiese {NAME:P1}.	“Então como faço para passar?”, perguntou {NAME:P1}.	“¿Cómo podría pasar?” se preguntó {NAME:P1}.	「どう⁠やっ⁠て​通ろ⁠う⁠かしら⁠？」\n​{NAME:P1}​は​考え⁠ます。	“Bagaimana aku bisa lewat?” {NAME:P1} bertanya-tanya.	“Bagaimana saya dapat lalu?” {NAME:P1} tertanya-tanya.	تساءلت {NAME:P1}: ”كيف لي أن أَمُر من هنا؟“
