Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.1	There was a poster in the apple orchard: “Singers, take part in our bird choir.\nOur first meeting will be at noon at the biggest tree.”	В яблоневом саду висело объявление: «Приглашаем птенцов поучаствовать\nв птичьем хоре. Сбор всех желающих в полдень у южной ограды».	Im Apfelgarten gab es einen Aushang: „Sänger, werdet Teil unseres\nVogelchors. Unser erstes Treffen findet mittags am größten Baum statt.“	Il y avait une affiche dans le verger de pommiers : « Oiseaux chanteurs,\nrejoignez notre chorale. Nous serons à midi près du plus grand arbre. »	Un manifesto nel frutteto diceva: «Uccelli canterini, unitevi al coro.\nCi incontreremo per la prima volta a mezzogiorno presso l’albero grande».	“Se você canta, entre no coral de pássaros! Nosso primeiro encontro será\nao meio-dia na grande árvore”, dizia o cartaz no pomar de macieiras.	En el huerto de los manzanos había un cartel: “Cantantes, participen\ndel coro de los pájaros. Nos reunimos al mediodía, en el árbol más grande”.	リンゴ⁠園⁠に​ポスター⁠が​あり⁠まし⁠た。​「歌手⁠の​みなさん、​トリ⁠の​コーラス\nに​参加​し⁠ませ⁠ん⁠か⁠？⁠お昼⁠に、​一番​大きな⁠木⁠で​ミーティング⁠を​し⁠ます」	Terpampang poster di kebun apel: “Para penyanyi, gabunglah di paduan suara\nburung. Pertemuan pertama akan diadakan siang hari di pohon terbesar.”	Tertera poster di kebun epal: “Para penyanyi, mari sertai koir burung.\nMesyuarat pertama kita akan dibuat waktu tengah hari di pohon terbesar.”	بين أشجار التفاح اليانعة، وُجد ملصقٌ كُتبَ عليه: ”أيها المغردون،\nانضموا إلى فرقتنا الموسيقية! موعدنا عند الظهر، عند أكبر شجرة في البستان“.
girl.page.2	By noon many songbirds had gathered at the meeting place.	К полудню у южной ограды собралось много певчих птиц.	Am Mittag hatten sich viele SIngvögel an dem Treffpunkt versammelt.	À midi, beaucoup d’oiseaux chanteurs\ns’étaient rassemblés au point de rencontre.	A mezzogiorno molti uccelli si radunarono nel luogo prestabilito.	Perto do meio-dia, vários pássaros canoros já se reuniam no local de encontro.	Al mediodía, muchos pájaros cantores se reunieron en el lugar de encuentro.	お昼⁠に​なる⁠と、​たくさん⁠の\nトリ⁠たち⁠が​集まっ⁠て​き⁠まし⁠た。	Menjelang siang hari, banyak burung penyanyi\nyang sudah berkerumun di tempat pertemuan.	Waktu tengah hari, banyak burung\nyang pandai menyanyi berkumpul di tempat mesyuarat.	وما إن حلّت الظهيرة، توافدت أسرابٌ من الطيور المُغرّدة إلى الشجرة الكبيرة.
girl.page.3	Among them was a little starling called {NAME:P1}.\nShe loved singing and she would sing about everything she saw:	Среди них была и маленькая скворчиха {NAME:P1}.\nЕё любимым занятием было петь, и пела она обо всём, что видела:	Unter ihnen war ein kleiner Star namens {NAME:P1}.\nSie liebte das Singen, und sie trällerte über alles, was sie sah:	Parmi eux se trouvait une petit étourneau appelée {NAME:P1}.\nElle adorait chanter à propos de tout ce qu’elle voyait :	Tra loro c’era uno storno di nome {NAME:P1}.\nAmava cantare e tutto quello che vedeva diventava una canzone:	Entre eles, estava uma pequena estorninho chamada {NAME:P1}.\nEla amava cantar! Tudo o que ela via, virava música:	Entre ellos se encontraba una pequeña estornino llamada {NAME:P1}.\nLe encantaba cantar, y le cantaba a todo lo que veía:	その⁠中⁠に​{NAME:P1}​という​小さな⁠ムクドリ⁠が​い⁠まし⁠た。\n{NAME:P1}​は​歌⁠が​大好き⁠で、​見る​もの​すべて⁠について​歌い⁠まし⁠た：	Di antaranya ada seekor burung jalak kecil yang bernama {NAME:P1}.\nDia suka bernyanyi dan akan bernyanyi tentang apa saja yang dia lihat:	Di antara mereka ada si perling kecil dipanggil {NAME:P1}.\nDia suka menyanyi dan akan menyanyi tentang semua perkara yang dilihatnya:	ومن بين تلك الطيور المُتحمّسة، ظهرت زرزورةٌ صغيرة تُدعى {NAME:P1}.\nكانت تُحبّ الغناء، وكانت تُغرّد عن كلّ ما يُحيط بها من جمال.
girl.page.4	“What a beautiful sky it is today.\nHow brightly the sun is shining. How splendid the orchard is.”	Какое красивое сегодня небо,\nкак ярко светит солнце, как прекрасен яблоневый сад.	„Was für einen wunderschönen Himmel wir heute haben.\nWie hell die Sonne erstrahlt. Wie prächtig der Garten ist.“	« Quel beau ciel aujourd’hui.\nQuel beau soleil lumineux. Quel magnifique verger. »	«Che bel cielo c’è oggi. Come splende il sole. Che splendido è il nostro frutteto».	“Como o céu está lindo hoje! Como o sol brilha\nintensamente! Como é esplêndido o pomar!”	“Qué hermoso es hoy el cielo. Cuán refulgente es\nel brillo del sol. Qué espléndido es el huerto”.	「今日⁠は⁠なんて​美しい​空⁠な​の⁠かしら。​太陽⁠は⁠なんて​明るく⁠て​キラキラ\nし⁠て​いる​の⁠かしら。​リンゴ⁠園⁠は⁠なんて​すばらしい​の⁠かしら」	“Sungguh indah langit hari ini. Terang sekali\nmatahari bersinar. Bagus sekali kebun apel ini.”	“Betapa cantik langit hari ini. Betapa cerah\npancaran matahari. Betapa indahnya kebun ini.”	”ما أجمل هذه السماء الزرقاء! وكيف تُشرق الشمس\nبضوئها الدافئ! ما أروع هذا البستان الأخضر!“
girl.page.5	Her biggest dream was to sing in front of an audience\nso that all the orchard inhabitants could hear her wonderful song!	Больше всего на свете скворчиха мечтала выступить перед публикой,\nчтобы все жители сада услышали эту красоту!	Ihr größter Traum war es, vor einem Publikum zu singen,\nso dass alle Gartenbewohner ihr wundervolles Lied hören könnten.	Son plus grand rêve était de chanter devant un public afin que tous\nles habitants du verger puissent entendre sa magnifique voix !	Il suo sogno più grande era cantare in pubblico di modo\nche tutti gli abitanti del frutteto potessero sentirla cantare!	Seu maior sonho era cantar em frente a uma grande plateia,\npara que todos os moradores do pomar ouvissem seu incrível canto!	¡Su mayor sueño era cantar ante un auditorio\ny así todos los habitantes del huerto podrían escuchar su hermoso canto!	{NAME:P1}​の​大きな⁠夢⁠は、​みんな⁠の​前⁠で​歌っ⁠て、​リンゴ⁠園⁠に​住ん⁠で​いる\nみんな⁠に​{NAME:P1}​の​すばらしい​歌声⁠を​聞い⁠て​もらう​こと⁠でし⁠た⁠！	Impian terbesarnya adalah bernyanyi di hadapan penonton\nagar semua penghuni kebun bisa mendengar lagunya yang indah!	Impian terbesarnya adalah untuk menyanyi di depan penonton\nsupaya penduduk kebun dapat mendengar lagunya yang merdu!	كان حلمها أن تُصبح مُغنيةً شهيرة، وأن يُصغي إلى صوتها جميع سكّان البستان.
girl.page.6	Many birds joined in the new choir ‒ the nightingale,\nthe robin, and the finch. And the lark was the choir director.	Выступать в хоре собрались соловей, малиновка\nи зяблик, а руководил ими дирижёр-жаворонок.	Viele Vögel schlossen sich dem neuen Chor an – die Nachtigall,\ndas Rotkehlchen und der Fink. Und die Lerche war der Chorleiter.	Beaucoup d’oiseaux rejoignèrent la nouvelle chorale ‒ le rossignol,\nle rouge-gorge et le pinson. L’alouette était le directeur de la chorale.	Molti uccelli si unirono al coro ‒ l’usignolo,\nil pettirosso, e il fringuello. L’allodola dirigeva il coro.	Muitos pássaros entraram no novo coral: o rouxinol, o papo-ruivo e o canarinho.\nE o laverca, é claro, que era o diretor do coral.	Muchos pájaros se integraron al nuevo coro:\nel ruiseñor, el petirrojo y el pinzón. El zorzal era el director del coro.	ナイチンゲール、​コマドリ、​フィンチ⁠など、​たくさん⁠の​トリ⁠が​新しい\nコーラス⁠に​入り⁠まし⁠た。​そして⁠ヒバリ⁠が​コーラス⁠の​指揮⁠者⁠でし⁠た。	Banyak burung yang sudah bergabung dengan paduan suara baru itu\n‒ bulbul, berkecet dan pipit. Dan sanma menjadi direktur paduan suaranya.	Banyak burung menyertai koir baharu ini\n‒ si bulbul, si robin dan si cakar. Si lark pula ialah pengarah koir.	انضم إلى هذه الفرقة العديد من الطيور\n‒ العندليب وأبو الحناء وطائر قوس قزح. وكان الطائر هزار هو قائد الفرقة.
girl.page.7	{NAME:P1} was so happy to sing along with her new\nfriends. Her voice was becoming stronger and louder with each day.	{NAME:P1} была так счастлива, что будет выступать с новыми друзьями,\nи её голос день ото дня становился всё крепче и звонче.	{NAME:P1} freute sich so, mit ihren neuen Freunden zu singen.\nIhre Stimme wurde jeden Tag stärker und lauter.	{NAME:P1} était vraiment heureuse de chanter avec ses nouveaux amis.\nChaque jour, sa voix devenait de plus en plus forte.	{NAME:P1} era felicissima di cantare con i suoi amici.\nLa sua voce diventava più potente ogni giorno.	A {NAME:P1} estava superfeliz de cantar com seus novos amigos.\nA cada dia, sua voz ficava mais potente e mais alta.	{NAME:P1} estaba muy contenta de cantar junto a sus nuevos amigos.\nSu voz crecía cada día en intensidad y potencia.	{NAME:P1}​は​新しい​友だち⁠と​いっしょ⁠に​歌え⁠て、​とても⁠よろこび⁠まし⁠た。\n{NAME:P1}​の​声⁠は​だんだん⁠力強く​大きく​なっ⁠て​いき⁠まし⁠た。	{NAME:P1} sangat bahagia bernyanyi bersama dengan teman-teman barunya.\nSuaranya menjadi semakin kuat dan kencang dari hari ke hari.	{NAME:P1} amat gembira untuk menyanyi bersama rakan-rakan baharunya.\nSuaranya semakin lantang dan kuat setiap hari.	شعرت {NAME:P1} بسعادةٍ غامرة وهي تُغني مع أصدقائها الجدد،\nوكان صوتها يُصبح أكثر قوّةً وعذوبةً مع كلّ تمرين.
girl.page.8	The lark praised her, “Oh, what a wonderful voice!” he said.\nAnd the other birds admitted that the starling’s voice sounded magnificent.	Жаворонок очень хвалил её за успехи. «Ах, какой чудесный голос!»\n– говорил он, и другие птицы соглашались, что голос скворчихи звучит изумительно.	Die Lerche lobte sie: „Oh, welch wunderbare Stimme!“, sagte er.\nUnd die anderen Vögel gaben zu, dass die Stimme des Stars prachtvoll klang.	L’alouette la félicita : « Quelle voix magnifique ! »\ndit-elle. Et les autres oiseaux ne purent qu’être d’accord.	L’allodola gli fece i complimenti: «Oh, che voce meravigliosa!», disse.\nE gli altri uccelli ammisero che la voce dello storno era stupenda.	Ela recebeu um elogio do laverca: “uau, que voz incrível!” E os outros\npássaros confessaram que a voz da estorninho era mesmo impressionante.	El zorzal la elogiaba, “¡Oh, que maravillosa voz!”, comentaba.\nY los demás pájaros concedían que la voz del estornino era magnífica.	ヒバリ⁠は​{NAME:P1}​を​ほめ⁠まし⁠た。​「ああ、​なんて​すばらしい​声⁠な​ん⁠だ⁠！\n」​そして⁠他⁠の​トリ⁠たち⁠も、​{NAME:P1}​の​声⁠は​すばらしい⁠と​言い⁠まし⁠た。	Burung sanma pun memujinya, “Oh, bagus sekali suaramu!” katanya.\nBurung-burung lain mengakui bahwa suara si burung jalak terdengar luar biasa.	Si lark memujinya, “Oh, suara yang amat merdu!” dia berkata.\nLalu burung-burung lain mengakui suara si perling kedengaran enak sekali.	ذات مرة، أصغى القائد إلى صوتها، ثمّ قال بإعجاب:\n”يا له من صوتٍ رائع!“ أومأت بقية الطيور مُوافقةً.
girl.page.9	{NAME:P1} was happy to be praised.\nShe turned up her nose. “My singing is the best of all.”	А {NAME:P1} и рада стараться.\nОна даже немного загордилась: «Я пою лучше всех!»	{NAME:P1} freute sich über das Lob. Sie rümpfte ihre Nase.\n„Mein Gesang ist der beste von allen.“	{NAME:P1} était fière d’entendre de tels compliments,\net leva le nez en l’air : « Je suis la meilleure chanteuse. »	A {NAME:P1} piaceva ricevere complimenti.\nAlzò il naso sprezzante. «Io canto meglio di tutti».	Os elogios encheram a {NAME:P1} de alegria, mas também acabaram inflando\no ego da passarinha: “meu canto é o melhor de todos”, ela disse.	{NAME:P1} se regodeaba con los elogios. Y alzaba la nariz.\n“Mi canto es el mejor de todos”.	{NAME:P1}​は、​ほめ⁠られ⁠て​うれしく​なり⁠まし⁠た。​{NAME:P1}​は\nクチバシ⁠を​高く​上げ⁠まし⁠た。​「歌⁠が​一番​うまい​の⁠は​私⁠な⁠の⁠よ」	{NAME:P1} merasa senang dipuji. Dia mendongakkan hidungnya.\n“Nyanyianku yang terbaik di antara semuanya.”	{NAME:P1} berasa gembira kerana dipuji. Dia mengangkat diri.\n“Nyanyian sayalah yang paling baik.”	شعرت {NAME:P1} بالفخر وهي تسمع كلمات الإطراء،\nورفعت رأسها بثقةٍ تُخفي وراءها بعض الغرور. ”إنّني أفضل مُغنية بينكم جميعًا!“
girl.page.10	Once during practice, the lark interrupted\nthe rehearsal. “Let’s stop for a moment.”	«Давайте остановимся», – прервал однажды репетицию жаворонок.	Während einer Gesangseinheit, unterbrach die Lerche die Probe.\n„Lasst uns kurz eine Pause machen.“	Un jour, l’alouette interrompit la répétition. « Arrêtons-nous un moment. »	Ma una volta, durante le prove, l’allodola interruppe tutto.\n«Fermiamoci un momento».	Uma vez, durante um ensaio, o laverca decidiu interromper a prática.\n“Vamos fazer uma pausa por um momentinho.”	Una vez, durante un ensayo, el zorzal\ninterrumpió la sesión. “Paremos por un momento”.	練習⁠を​し⁠て​いる​とき、​ヒバリ⁠が​歌⁠を​止め⁠まし⁠た。\n「ちょっと⁠ストップ​しよ⁠う」	Sekali waktu ketika berlatih, burung sanma menginterupsi latihan.\n“Mari kita berhenti dulu sebentar.”	Suatu hari semasa berlatih, si lark menghentikan latihan.\n“Mari kita berhenti sebentar.”	وفي أحد الأيام، وبينما كانت الفرقة تتدرب،\nقاطع القائد البروفة فجأةً. ”لنتوقف لحظةً“.
girl.page.11	“Your voice is very pretty, {NAME:P1}, but it drowns out all other voices.\nDon’t sing so loudly. Remember – we are all one choir.”	«{NAME:P1}, твой голос очень красив, но он заглушает голоса\nостальных певцов. Не нужно так стараться. Помни, что мы – команда».	„Deine Stimme ist sehr schön, {NAME:P1}, aber sie übertönt alle\nanderen Stimmen. Denk daran – wir sind alle ein gemeinsamer Chor.“	« Ta voix est très belle, {NAME:P1}, mais elle couvre celle des autres.\nNe chante pas si fort. Souviens-toi – nous sommes une chorale. »	«Hai una voce bellissima, {NAME:P1}, ma sovrasta tutte le altre.\nNon cantare così forte. Ricorda – siamo tutti parte dello stesso coro».	“Sua voz é muito bonita, {NAME:P1}, mas ela acaba se sobrepondo às outras\nvozes. Não precisa cantar tão alto: nós somos todos um só coral.”	“Tu voz es muy bonita, {NAME:P1}, pero ahoga a las otras voces.\nNo cantes tan fuerte. Recuerda, todos somos el coro”.	「{NAME:P1}、​君⁠の​声⁠は​きれい⁠だ⁠けど、​みんな⁠の​声⁠を​かき消し⁠て​しまう​ん\nだ。​大きな⁠声⁠で​歌わ⁠ない⁠で。​僕⁠たち⁠は​一つ⁠の​コーラス⁠な​ん⁠だ⁠から」	“Suaramu sangat merdu, {NAME:P1}, tapi menenggelamkan suara lainnya.\nJangan bernyanyi terlalu keras. Ingat – kita semua satu paduan suara.”	“Suara kamu memang merdu, {NAME:P1}, tapi menenggelamkan semua\nsuara lain. Jangan menyanyi terlalu lantang. Ingat – kita sepasukan koir.”	”صوتك جميلٌ جدًا يا {NAME:P1}، لكنّه يُغطّي على أصوات بقية الطيور.\nلا تُغرّدي بصوتٍ عالٍ جدًا، وتذكّري ‒ أنّنا جميعًا نُشكّل فرقةً واحدة“.
girl.page.12	The starling was disappointed. “Whatever!” she exclaimed heatedly.\n“I don’t need your choir to sing. I can take the place of you all!”	Слова учителя расстроили скворчиху. «Ну и ладно! – сказала она в сердцах.\n– Не нужен мне хор, чтобы выступить.Я одна вас всех заменить могу!»	Der Star war enttäuscht. „Was soll’s!“, rief sie aufgebracht.\n„Ich brauche euren Chor nicht zum Singen. Ich könnte euch alle ersetzen.“	L’étourneau était déçue. « Peu importe ! s’exclama-t-elle. Je n’ai\npas besoin de votre chorale pour chanter. Je peux tous vous remplacer ! »	Lo storno rimase deluso. «Va bene allora!», esclamò arrabbiato.\n«Non ho bisogno del vostro coro per cantare. Posso sostituirvi tutti!»	A estorninho ficou contrariada. “Ah, não tô nem aí! Eu não preciso do seu\ncoral para cantar. Eu consigo fazer sozinha o trabalho de todos vocês!”	El estornino quedó estupefacto. “¡Cómo sea!”, exclamó arrebatada.\n“No necesito vuestro coro para cantar. ¡Puedo reemplazarlos a todos!”	「どう⁠でも​いい⁠わ⁠！」​{NAME:P1}​は​怒っ⁠て​叫び⁠まし⁠た。​「他⁠の​コーラス\nは​いら⁠ない⁠わ。​私⁠が​みんな⁠の​代わり⁠に​歌える​ん⁠だ⁠から⁠！」	Si burung jalan kecewa. “Terserah!” dia berteriak marah. “Aku tidak butuh\npaduan suaramu untuk bernyanyi. Aku bisa menggantikan kalian semua!”	Si perling kecewa. “Apa-apa sajalah!” dia berseru dengan panas hati.\n“Saya tidak perlukan koir kamu. Saya boleh menggantikan kamu semua!”	أحست أنّ الحلم يُسحب من بين جناحيها، وقالت بانفعال: ”لا يُهمّ! أنا لستُ\nبحاجةٍ إليكم، يُمكنني الغناء بمفردي. يمكنني أن أكون أفضل منكم جميعًا!“
girl.page.13	The following morning the starling didn’t turn up for rehearsal.	Следующим утром {NAME:P1} не явилась на репетицию вместе со всеми.	Am nächsten Morgen tauchte der Star nicht zur Probe auf.	Le matin suivant, l’étourneau ne vint pas à la répétition.	La mattina seguente lo storno non si presentò alle prove.	Na manhã seguinte, a estorninho não apareceu no ensaio.	A la mañana siguiente el estornino no concurrió al ensayo.	次⁠の​日、​{NAME:P1}​は\n練習⁠に​行き⁠ませ⁠ん⁠でし⁠た。	Keesokan paginya, si burung jalak tidak hadir untuk mengikuti latihan.	Pagi berikutnya, si perling tidak datang untuk latihan.	في صباح اليوم التالي، لم تحضر إلى بروفة الفرقة.
girl.page.14	Instead, she flew to the far end of the orchard\nwhere she could sing as loudly as she wanted!	Вместо этого она улетела на другой конец сада,\nгде могла петь так громко, как ей хотелось!	Stattdessen flog sie zum anderen Ende des Gartens,\nwo sie so laut singen konnte, wie sie wollte!	À la place, elle s’envola vers la frontière du verger\noù elle pouvait chanter aussi fort qu’elle le souhaitait !	Invece volò dall’altra parte del frutteto\ndove poteva cantare a squarciagola quanto voleva!	Em vez disso, ela voou para o canto mais distante do pomar,\nonde ela podia cantar tão alto quanto quisesse!	¡En cambio voló hasta el otro extremo del huerto,\ndonde podía cantar tan fuerte como quisiese!	その⁠代わり⁠に、​リンゴ⁠園⁠の​一番​奥⁠に​飛ん⁠で​行き、\nそこで⁠好き⁠な⁠だけ​大きな⁠声⁠で​歌い⁠まし⁠た⁠！	Sebaliknya, dia malah terbang ke ujung kebun\nbuah di mana dia bisa bernyanyi sekeras mungkin!	Sebaliknya, dia terbang ke hujung kebun\ndi mana dia boleh menyanyi selantang yang dia mahu!	حلّقت بعيدًا نحو أطراف البستان،\nحيث لا أحد يُقاطعها، وتستطيع الغناء هناك بصوت عالٍ
girl.page.15	Starlings can imitate the songs of other birds, and {NAME:P1} could\neasily sing like a nightingale, and like a robin, and even like a lark.	Скворцы умеют подражать пению других птиц, поэтому {NAME:P1}\nбез труда пела и за соловья, и за малиновку, и даже за дирижёра-жаворонка.	Stare können andere Vögel nachahmen, und {NAME:P1} konnte mühelos wie\neine Nachtigall, ein Rotkehlchen und sogar wie eine Lerche singen.	Les étourneaux imitent les autres oiseaux, et {NAME:P1} pouvait\nfacilement chanter comme un rossignol, un rouge-gorge, même une alouette.	Gli storni sanno imitare gli altri uccelli, e {NAME:P1} poteva facilmente\ncantare come l’usignolo o il pettirosso, e anche come l’allodola.	Como os estorninhos podem imitar o som de outros pássaros, era fácil\npara a {NAME:P1} cantar como um rouxinol, um papo-ruivo ou um laverca.	Los estorninos pueden imitar el canto de otros pájaros, y {NAME:P1}\npodía cantar como un ruiseñor, un petirrojo o incluso como un zorzal.	ムクドリ⁠は​他⁠の​トリ⁠の​歌⁠を​まねる​こと⁠が​でき⁠ます。​だから、​{NAME:P1}​は\nナイチンゲール⁠や​コマドリ⁠や​ヒバリ⁠の​よう⁠に​歌う​こと⁠が​でき⁠まし⁠た。	Burung jalak bisa meniru nyanyian burung lain, dan {NAME:P1} bisa\nbernyanyi dengan mudah seperti burung bulbul, berkecet, dan bahkan sanma.	Si perling boleh meniru nyanyian burung lain, dan {NAME:P1} boleh\nmenyanyi seperti si bulbul, si robin atau si lark dengan mudah.	يتمتّع الزرزور بمهارة تقليد أصوات الطيور الأخرى، فغنّت {NAME:P1}\nبنغمة العندليب وأبي الحناء، ثمّ حلّقت بصوتها كقائد الجوقة هزار.
girl.page.16	“How beautiful your song is!” someone said from below her perch.	«Как красиво ты поёшь», – вдруг донёсся чей-то голос снизу.	„Wie wunderschön dein Lied ist!“, sagte jemand unter ihr.	« Quel magnifique chant ! » dit quelqu’un en dessous de sa branche.	«Che bene canti!», disse qualcuno in basso sotto al suo trespolo.	Debaixo do galho onde ela estava, surgiu uma voz: “que lindo o seu canto!”	“¡Qué hermoso es tu canto!”, dijo alguien debajo de donde estaba posada.	「なんて⁠美しい​歌⁠な⁠の⁠！」\n​木⁠の​上⁠から​声⁠が​聞こえ⁠まし⁠た。	“Indah sekali nyanyianmu!” ujar seseorang\ndari bawah tempat bertengger si burung jalak.	“Alangkah merdu nyanyian kamu!”\nkata seseorang dari bawah tempat dia bertengger.	وبينما كانت تُغرّد، سمعت صوتًا من أسفل يقول: ”يا له من صوتٍ جميل!“
girl.page.17	It was a big toad basking in the sun who had overheard the starling singing.	Это большая земляная жаба выбралась погреться\nна солнышке и услышала пение скворчихи.	Es war eine große Kröte, die sich sonnte\nund den Gesang des Stars mitangehört hatte.	C’était un gros crapeau qui se prélassait au soleil\nlorsqu’il avait entendu l’étourneau chanter.	Era un grosso rospo che prendeva il sole ad aver sentito lo storno cantare.	Era uma grande sapa que estava tomando sol\ne tinha ouvido a {NAME:P1} cantar.	El que había oído cantar al estornino era\nun enorme sapo, que estaba tomando sol.	{NAME:P1}​の​歌声⁠を​聞い⁠て​い⁠た​の⁠は、\nひな⁠た​ぼっ​こ⁠を​し⁠て​い⁠た​大きな⁠ヒキガエル⁠でし⁠た。	Ternyata seekor kodok besar yang sedang berjemur\nyang menguping si burung jalak bernyanyi.	Seekor kodok besar yang sedang berjemur\ndi bawah cahaya matahari mendengar si perling menyanyi.	رأت ضفدعًا كبيرًا يستلقي تحت أشعة الشمس ويستمع إلى غنائها باهتمام.
girl.page.18	“I’d love to hear you singing along with other birds at the big concert.”	«Вот бы послушать тебя на большом концерте вместе с другими птицами».	„Ich würde dich gerne mit anderen Vögel\nbei einem großen Konzert singen hören.“	« J’adorerais pouvoir t’écouter chanter\navec les autres oiseaux pour le grand concert. »	«Mi piacerebbe sentirti cantare insieme agli altri uccelli durante il concerto».	“Seria maravilhoso te ver cantando junto\ncom os outros pássaros no grande concerto!”	“Me encantaría oírte cantar en el gran concierto, junto a los otros pájaros”.	「大きな⁠コンサート⁠で、​他⁠の​トリ⁠たち⁠と​いっしょ⁠に\n歌っ⁠て​いる​の⁠を​聞い⁠て​み⁠たい⁠わ」	“Aku ingin mendengarmu bernyanyi bersama\nburung-burung lain di konser yang besar.”	“Saya ingin mendengar kamu menyanyi bersama\nburung-burung lain di konsert yang besar itu.”	”ليتني أراكِ تُغنّين مع الطيور الأخرى في تناغمٍ ساحر“.
girl.page.19	“Stop bugging me,” the starling waved him away.\n“I can sing better than all of them.”	«Отстань, – отмахнулась от неё скворчиха. – Я одна пою лучше них всех».	„Stör mich nicht“, sagte der Star mit einer abweisenden Geste.\n„Ich kann besser all die anderen singen.“	« Ne m’embête pas, dit l’étourneau.\nJe chante mieux que n’importe lequel d’entre eux. »	«Non seccarmi», lo respinse con un cenno lo storno.\n«Io canto meglio di tutti loro».	“Ah, sai fora, não enche!”, respondeu a estorninho.\n“Eu consigo cantar melhor do que todo mundo.”	“Deja de molestarme”; el estornino los desdeñaba con un gesto.\n“Puedo cantar mejor que todos ellos”.	「うるさい⁠わ⁠ね⁠！」​{NAME:P1}​は​ヒキガエル⁠を​追い払い⁠まし⁠た。\n「私⁠は​他⁠の​トリ⁠たち⁠より⁠も​上手⁠に​歌える⁠の⁠よ」	“Berhentilah menggangguku,” burung jalak itu mengibaskan tangan untuk mengusir\nsi kodok. “Aku bisa bernyanyi lebih baik daripada mereka semua.”	“Jangan ganggu saya,” si perling menyuruh dia pergi.\n“Saya boleh menyanyi dengan lebih baik daripada mereka semua.”	”دعني وشأني! أنا أستطيع الغناء أفضل من جميع الطيور“.
girl.page.20	“Maybe you can,” the toad shook their head, skipping away from the rude\nstarling “But you cannot sing with all voices at the same time.”	«Может и лучше, – покачала головой жаба, ускакивая прочь от невежливой\nптички. – Но ты одна не можешь петь всеми голосами сразу».	„Vielleicht kannst du das“, sagte die Kröte kopfschüttelnd und hüpfte davon.\n„Aber du kannst nicht mit allen Stimmen gleichzeitig singen.“	« Peut-être bien, dit le crapeau en secouant la tête.\nMais tu ne peux pas chanter avec toutes les voix en même temps. »	«Forse è vero», disse il rospo scuotendo la testa e saltando lontano\nda quell’uccello scortese. «Ma non puoi cantare con tutte le voci insieme».	“Talvez consiga”, disse a sapa, já saindo de perto da passarinha mal-educada.\n“Mas você não consegue cantar como todos ao mesmo tempo.”	“Tal vez”, el sapo meneaba la cabeza mientras se alejaba del pájaro\ndescomedido. “Pero no puedes cantar con todas la voces al mismo tiempo”.	「そう⁠かも⁠ね」​ヒキガエル⁠は​首⁠を​振り、​無礼⁠な​{NAME:P1}​から⁠は​なれ⁠て​い\nき​まし⁠た。​「でも、​同時に⁠すべて⁠の​声⁠で​歌う​こと⁠は​でき⁠ない⁠わ」	“Mungkin bisa,” kodok itu geleng kepala, menjauh dari burung jalak\nyang kasar itu. “Tapi kamu tidak bisa bernyanyi dengan semua suara sekaligus”	“Mungkin,” kata kodok sambil menggeleng, melompat meninggalkan si perling\nyang biadab. “Tapi kamu tidak boleh menyanyikan semua suara serentak.”	هزّ الضفدع رأسه وقال مبتعدًا: ”ربّما تستطيعين ذلك،\nلكنّكِ لا تستطيعين الغناء بجميع الأصوات في الوقت نفسه“.
girl.page.21	The toad’s words lingered in {NAME:P2} head.\nAfter all, she could sing with only one voice at a time…	Слова жабы крепко засели в голове у {NAME:P2}.\nА ведь и правда, она может петь за всех только по очереди…	Die Worte der Kröte klangen im Kopf von {NAME:P1} nach.\nEs stimmte, sie konnte nur mit einer Stimme gleichzeitig singen…	Les mots du crapeau résonnèrent dans l’esprit de {NAME:P1}.\nAprès tout, elle ne pouvait chanter qu’avec une seule voix…	Le parole del rospo colpirono molto {NAME:P1}.\nDopo tutto, poteva cantare con una sola voce per volta…	As palavras da sapa não saíram da cabeça da {NAME:P1}.\nAfinal, ela só podia cantar com uma voz de cada vez…	Las palabras del sapo retumbaban en la cabeza de {NAME:P1}.\nDespués de todo, ella podía cantar sólo con una voz a la vez…	ヒキガエル⁠の​言葉⁠が​{NAME:P1}​の​頭⁠の​中⁠に​残り⁠まし⁠た。​何しろ、\n{NAME:P1}​は​一⁠度⁠に​一つ⁠の​声⁠で⁠しか​歌う​こと⁠が​でき⁠ない​の⁠です⁠から…	Kata-kata si kodok itu tertanam di kepala {NAME:P1}.\nMemang benar, dia hanya bisa bernyanyi dengan satu suara pada suatu waktu.	Kata-kata si kodok terngiang-ngiang di telinga {NAME:P1}.\nWalau bagaimanapun, dia cuma boleh menyanyikan satu suara pada satu masa…	ظلت كلمات الضفدع تتردد في رأس {NAME:P1}، وفكّرت في أمرها.\n”إنّه على حقّ، لا أستطيع أن أُقلّد أكثر من صوتٍ واحد في الوقت نفسه“.
